experiment_id,subject_id,species,tissue,group,time_of_day,body_mass_g,lean_mass_g,fat_mass_g,energy_expenditure_kcal_hr,food_intake_kcal_hr,water_intake_ml_hr,vo2_ml_hr,vco2_ml_hr,rer,locomotor_activity_beam_breaks_hr,pedestrian_locomotion_m_hr,body_temperature_c,distance_in_cage_m_hr,energy_balance_kcal_hr,experiment_start_time,experiment_end_time,experiment_duration_hr,diet_name,diet_kcal_g,age,strain,genetic_background,sex,ambient_temperature_c,quality_score,system,pmid,location,treatment,investigator,total_food_kcal,total_water_ml,total_pedestrian_locomotion_m,total_distance_in_cage_m,wheel_counts,avg_daily_food_intake_kcal_period,avg_daily_water_intake_ml_period,avg_daily_energy_expenditure_kcal_period,avg_daily_energy_balance_kcal_period,avg_daily_pedestrian_locomotion_m_period,avg_daily_distance_in_cage_m_period,litter,bedding,ee_calculation_method,enrichment
CalR000230,10C_10,Mouse,Whole Body,10C,Light,29.9,NA,NA,0.698271698,0.554774578,0.06372,135.2348522,120.1445414,0.883504467,83.242,16.42811111,35.61762328,21.60791667,0.49658527,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,19.9718848,2.29392,321.596,420.731,NA,6.657294933,0.76464,0.698271698,5.959023235,197.1373333,259.295,8,wood chip,Weir,body mass hoppers
CalR000230,10C_11,Mouse,Whole Body,10C,Light,32,NA,NA,0.796613613,0.471515078,0.085688889,156.0867098,139.5470456,0.888736888,130.866,18.55791667,35.52546524,25.26502778,0.40513061,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,16.9745428,3.0848,351.658,475.133,NA,5.658180933,1.028266667,0.796613613,4.861567321,222.695,303.1803333,8,wood chip,Weir,body mass hoppers
CalR000230,10C_13,Mouse,Whole Body,10C,Light,32.8,NA,NA,0.828261239,0.526187778,0.086690278,160.9738109,144.1265651,0.889936846,91.504,19.30663889,35.24950416,24.44725,0.457166008,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,18.94276,3.12085,369.941,467.559,NA,6.314253333,1.040283333,0.828261239,5.485992094,231.6796667,293.367,8,wood chip,Weir,body mass hoppers
CalR000230,10C_14,Mouse,Whole Body,10C,Light,27.8,NA,NA,0.77608696,0.419518311,0.0991,150.2709598,134.5818049,0.887556181,128.826,15.43627778,35.59452636,21.28736111,0.354844398,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,15.1026592,3.5676,306.302,416.923,NA,5.034219733,1.1892,0.77608696,4.258132773,185.2353333,255.4483333,8,wood chip,Weir,body mass hoppers
CalR000230,10C_15,Mouse,Whole Body,10C,Light,28.9,NA,NA,0.78626371,0.6801558,0.043810833,152.8007059,152.441495,0.994417562,87.264,14.333,33.85704348,19.13788889,0.614633824,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,24.4856088,1.57719,281.167,375.408,NA,8.1618696,0.52573,0.78626371,7.37560589,171.996,229.6546667,8,wood chip,Weir,body mass hoppers
CalR000230,10C_9,Mouse,Whole Body,10C,Light,30.2,NA,NA,0.684670882,0.471186767,0.045744167,135.9230357,120.7131765,0.864824301,82.564,16.63216389,35.61196858,21.2765,0.41413086,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,16.9627236,1.64679,303.9373,391.435,NA,5.6542412,0.54893,0.684670882,4.969570318,199.5859667,255.318,8,wood chip,Weir,body mass hoppers
CalR000230,14C_10,Mouse,Whole Body,14C,Light,29.4,NA,NA,0.619542982,0.412483059,0.035312472,116.6200558,100.3802066,0.855290687,110.32,22.06000278,35.8174588,28.35224444,0.360854477,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,14.84939012,1.271249,452.3694,577.0796,NA,4.949796707,0.423749667,0.619542982,4.330253725,264.7200333,340.2269333,8,wood chip,Weir,body mass hoppers
CalR000230,14C_11,Mouse,Whole Body,14C,Light,32.1,NA,NA,0.6598044,0.310473237,0.041686111,128.7903845,109.8957901,0.848572303,116.79,23.42869167,35.6627391,30.01914167,0.255489537,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,11.17703652,1.5007,478.896,605.7005,NA,3.72567884,0.500233333,0.6598044,3.06587444,281.1443,360.2297,8,wood chip,Weir,body mass hoppers
CalR000230,14C_12,Mouse,Whole Body,14C,Light,29.7,NA,NA,0.665844211,0.31704915,0.024821528,122.2933246,109.2003732,0.885425268,91.74,21.07585,35.59599118,26.91596944,0.261562132,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,11.4137694,0.893575,447.4139,564.6028,NA,3.8045898,0.297858333,0.665844211,3.138745589,252.9102,322.9916333,8,wood chip,Weir,body mass hoppers
CalR000230,14C_13,Mouse,Whole Body,14C,Light,32.5,NA,NA,0.67765685,0.354467222,0.09103125,136.6635476,117.3999605,0.852918297,84.598,23.82391389,35.68533952,29.22235278,0.297995818,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,12.76082,3.277125,484.6966,590.2489,NA,4.253606667,1.092375,0.67765685,3.575949817,285.8869667,350.6682333,8,wood chip,Weir,body mass hoppers
CalR000230,14C_14,Mouse,Whole Body,14C,Light,27.6,NA,NA,0.617755845,0.271278032,0.04500725,122.7813163,106.7279706,0.862512982,114.164,22.65608611,35.3527245,28.62351944,0.219798379,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,9.76600916,1.620261,468.1956,583.3608,NA,3.255336387,0.540087,0.617755845,2.637580542,271.8730333,343.4822333,8,wood chip,Weir,body mass hoppers
CalR000230,14C_15,Mouse,Whole Body,14C,Light,28.3,NA,NA,0.569890718,0.13945588,0.026015806,124.7391641,104.0764217,0.828171551,85.014,16.11833611,34.1280562,22.17355278,0.091964987,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,5.02041168,0.936569,325.5346,450.7154,NA,1.67347056,0.312189667,0.569890718,1.103579842,193.4200333,266.0826333,8,wood chip,Weir,body mass hoppers
CalR000230,14C_16,Mouse,Whole Body,14C,Light,29.8,NA,NA,0.603012064,0.24173379,0.037842111,132.9203333,111.8170552,0.834549872,141.576,24.49834444,35.69156472,32.965775,0.191482785,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,8.70241644,1.362316,528.1024,707.7457,NA,2.90080548,0.454105333,0.603012064,2.297793416,293.9801333,395.5893,8,wood chip,Weir,body mass hoppers
CalR000230,14C_9,Mouse,Whole Body,14C,Light,30.3,NA,NA,0.569809847,0.374927136,0.040720806,111.4713963,96.64003676,0.827411376,70.962,17.31855278,35.56200684,21.605175,0.327442982,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,13.49737688,1.465949,343.5989,431.7578,NA,4.499125627,0.488649667,0.569809847,3.92931578,207.8226333,259.2621,8,wood chip,Weir,body mass hoppers
CalR000230,18C_10,Mouse,Whole Body,18C,Light,29.55,NA,NA,0.486112187,0.393337676,0.04987775,99.45949248,84.14109166,0.842674348,67.122,26.09249167,35.56010592,31.81891111,0.352828327,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,14.16015632,1.795599,568.5798,686.387,NA,4.720052107,0.598533,0.486112187,4.23393992,313.1099,381.8269333,8,wood chip,Weir,body mass hoppers
CalR000230,18C_11,Mouse,Whole Body,18C,Light,31.15,NA,NA,0.530231355,0.240499261,0.039671083,106.606533,87.44081537,0.812642525,107.548,21.10723889,35.70018134,28.28110556,0.196313315,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,8.6579734,1.428159,414.9771,550.2647,NA,2.885991133,0.476053,0.530231355,2.355759778,253.2868667,339.3732667,8,wood chip,Weir,body mass hoppers
CalR000230,18C_12,Mouse,Whole Body,18C,Light,29.55,NA,NA,0.514889025,0.307269434,0.096735278,101.8503149,84.51518586,0.819035084,88.76,21.89635556,35.22428514,27.70033333,0.264362016,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,11.06169964,3.48247,454.6386,573.1302,NA,3.687233213,1.160823333,0.514889025,3.172344189,262.7562667,332.404,8,wood chip,Weir,body mass hoppers
CalR000230,18C_13,Mouse,Whole Body,18C,Light,32.25,NA,NA,0.645527938,0.453729318,0.128953972,127.6687081,104.2519902,0.806461305,155.622,38.38629722,35.84102934,47.48691389,0.399935323,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,16.33425544,4.642343,751.3246,926.3078,NA,5.444751813,1.547447667,0.645527938,4.799223875,460.6355667,569.8429667,8,wood chip,Weir,body mass hoppers
CalR000230,18C_14,Mouse,Whole Body,18C,Light,27.9,NA,NA,0.48195006,0.175540139,0.025458389,98.61443076,80.2348867,0.807918634,87.338,23.30315556,35.02674902,29.24449722,0.135377634,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,6.319445,0.916502,474.3318,587.6206,NA,2.106481667,0.305500667,0.48195006,1.624531607,279.6378667,350.9339667,8,wood chip,Weir,body mass hoppers
CalR000230,18C_15,Mouse,Whole Body,18C,Light,30.5,NA,NA,0.573372255,0.290691404,0.081154083,114.0733883,95.95764972,0.835274361,89.19,24.86405556,35.64423216,31.00986111,0.242910383,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,10.46489056,2.921547,490.4784,607.6111,NA,3.488296853,0.973849,0.573372255,2.914924598,298.3686667,372.1183333,8,wood chip,Weir,body mass hoppers
CalR000230,18C_16,Mouse,Whole Body,18C,Light,32.2,NA,NA,0.599132791,0.415579468,0.107445861,118.5275533,101.2886032,0.846839351,143.35,24.54838056,35.04889788,33.15744167,0.365651735,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,14.96086084,3.868051,503.6848,665.2447,NA,4.986953613,1.289350333,0.599132791,4.387820822,294.5805667,397.8893,8,wood chip,Weir,body mass hoppers
CalR000230,18C_9,Mouse,Whole Body,18C,Light,30,NA,NA,0.509209319,0.29569538,0.053196472,95.70317656,82.2751579,0.856271971,32.218,17.95560278,35.73023852,22.22989167,0.25326127,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,14,C57BL/6J,C57BL/6,male,18,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,10.64503368,1.915073,381.5789,471.421,NA,3.54834456,0.638357667,0.509209319,3.039135241,215.4672333,266.7587,8,wood chip,Weir,body mass hoppers
CalR000230,6C_11,Mouse,Whole Body,6C,Light,31.9,NA,NA,0.879848451,0.516457309,0.036423583,167.1789094,143.5492086,0.854766677,108.13,16.01808056,35.29127994,22.42706389,0.443136605,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,18,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,18.59246312,1.311249,332.4837,455.9039,NA,6.197487707,0.437083,0.879848451,5.317639256,192.2169667,269.1247667,8,wood chip,Weir,body mass hoppers
CalR000230,6C_12,Mouse,Whole Body,6C,Light,35.7,NA,NA,0.878477876,0.432798298,0.019818083,178.3316628,153.9176021,0.860759235,110.506,16.77610833,35.49243344,23.7631,0.359591808,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,24,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,15.58073872,0.713451,322.6464,454.9375,NA,5.193579573,0.237817,0.878477876,4.315101697,201.3133,285.1572,8,wood chip,Weir,body mass hoppers
CalR000230,6C_13,Mouse,Whole Body,6C,Light,34.8,NA,NA,0.921140296,0.561664859,0.093007222,176.2292171,157.1486611,0.88815021,127.03,16.54366944,34.55598162,23.67838056,0.484903168,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,18,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,20.21993492,3.34826,343.4286,478.632,NA,6.739978307,1.116086667,0.921140296,5.818838011,198.5240333,284.1405667,8,wood chip,Weir,body mass hoppers
CalR000230,6C_14,Mouse,Whole Body,6C,Light,30.3,NA,NA,0.860984838,0.426621698,0.050286833,166.4806392,150.8235575,0.901710833,120.324,16.999925,34.39027208,22.78628333,0.354872961,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,18,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,15.35838112,1.810326,362.3912,478.3364,NA,5.119460373,0.603442,0.860984838,4.258475535,203.9991,273.4354,8,wood chip,Weir,body mass hoppers
CalR000230,6C_15,Mouse,Whole Body,6C,Light,31.4,NA,NA,0.899714335,0.447939274,0.036946444,170.1695406,152.4928246,0.89290845,90.88,13.88045278,34.97621836,19.47139444,0.37296308,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,18,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,16.12581388,1.330072,303.5092,417.9538,NA,5.375271293,0.443357333,0.899714335,4.475556958,166.5654333,233.6567333,8,wood chip,Weir,body mass hoppers
CalR000230,6C_2,Mouse,Whole Body,6C,Light,31.8,NA,NA,0.814738398,0.809235566,0.068523667,162.6415168,142.1595077,0.870041607,111.658,18.67663056,36.12841708,24.91660833,0.741340699,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,24,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,29.13248036,2.466852,423.8075,549.2644,NA,9.710826787,0.822284,0.814738398,8.896088389,224.1195667,298.9993,8,wood chip,Weir,body mass hoppers
CalR000230,6C_3,Mouse,Whole Body,6C,Light,32.4,NA,NA,0.907417098,0.633993972,0.055717861,171.0305731,150.341525,0.875089664,114.252,19.65894167,35.46662932,26.25166111,0.558375881,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,24,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,22.823783,2.005843,393.4085,519.1793,NA,7.607927667,0.668614333,0.907417098,6.700510569,235.9073,315.0199333,8,wood chip,Weir,body mass hoppers
CalR000230,6C_4,Mouse,Whole Body,6C,Light,32.7,NA,NA,0.903393659,0.470953191,0.047885611,177.7793268,150.0255089,0.84170166,145.45,18.30178611,35.85966218,26.83798889,0.395670386,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,24,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,16.95431488,1.723882,352.7665,516.5632,NA,5.651438293,0.574627333,0.903393659,4.748044634,219.6214333,322.0558667,8,wood chip,Weir,body mass hoppers
CalR000230,6C_5,Mouse,Whole Body,6C,Light,32,NA,NA,0.797314202,0.389171388,0.029614028,162.9790799,135.2610374,0.825668002,118.57,14.75402222,34.88931746,20.80234444,0.322728538,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,24,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,14.01016996,1.066105,287.0975,401.4715,NA,4.670056653,0.355368333,0.797314202,3.872742451,177.0482667,249.6281333,8,wood chip,Weir,body mass hoppers
CalR000230,6C_9,Mouse,Whole Body,6C,Light,34.8,NA,NA,0.841055427,0.371014399,0.0159325,167.3844023,144.1528171,0.85878219,64.504,18.54272222,35.34263254,24.99243333,0.300926447,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,18,C57BL/6J,C57BL/6,male,6,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,13.35651836,0.57357,387.9445,513.9547,NA,4.452172787,0.19119,0.841055427,3.61111736,222.5126667,299.9092,8,wood chip,Weir,body mass hoppers
CalR000230,10C_10,Mouse,Whole Body,10C,Full day,29.9,NA,NA,0.720771338,0.833342106,0.124971111,140.1168836,130.6820789,0.925497451,104.927551,11.25555556,35.82613824,14.66201389,0.803309966,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,60.0006316,8.99792,321.596,420.731,NA,20.00021053,2.999306667,0.720771338,19.2794392,270.1333333,351.8883333,8,wood chip,Weir,body mass hoppers
CalR000230,10C_11,Mouse,Whole Body,10C,Full day,32,NA,NA,0.808963009,0.684706667,0.09521375,158.0534838,147.3070039,0.926205194,137.2479592,11.94020833,35.66992987,16.15372222,0.650999875,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,49.29888,6.85539,351.658,475.133,NA,16.43296,2.28513,0.808963009,15.62399699,286.565,387.6893333,8,wood chip,Weir,body mass hoppers
CalR000230,10C_13,Mouse,Whole Body,10C,Full day,32.8,NA,NA,0.851841019,0.798501078,0.136021806,165.8616735,155.9558742,0.933863709,118.877551,12.74568056,35.27938883,16.13498611,0.763007702,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,57.4920776,9.79357,369.941,467.559,NA,19.16402587,3.264523333,0.851841019,18.31218485,305.8963333,387.2396667,8,wood chip,Weir,body mass hoppers
CalR000230,10C_14,Mouse,Whole Body,10C,Full day,27.8,NA,NA,0.791717845,0.594273767,0.133712222,153.3072967,142.4141001,0.920399325,135.7979592,10.03826389,35.63875011,13.73541667,0.561285523,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,42.7877112,9.62728,306.302,416.923,NA,14.2625704,3.209093333,0.791717845,13.47085256,240.9183333,329.65,8,wood chip,Weir,body mass hoppers
CalR000230,10C_15,Mouse,Whole Body,10C,Full day,28.9,NA,NA,0.814094661,0.849874844,0.068534722,160.335847,161.6321181,1.003828367,116.4122449,9.923027778,34.24440899,13.12444444,0.815954234,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,61.1909888,4.9345,281.167,375.408,NA,20.39699627,1.644833333,0.814094661,19.58290161,238.1526667,314.9866667,8,wood chip,Weir,body mass hoppers
CalR000230,10C_9,Mouse,Whole Body,10C,Full day,30.2,NA,NA,0.692419619,0.715976817,0.054100417,136.8603096,126.7326676,0.884744973,88.89081633,10.42091528,35.77604649,13.39304167,0.687125999,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,17,C57BL/6J,C57BL/6,male,10,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,51.5503308,3.89523,303.9373,391.435,NA,17.1834436,1.29841,0.692419619,16.49102398,250.1019667,321.433,8,wood chip,Weir,body mass hoppers
CalR000230,14C_10,Mouse,Whole Body,14C,Full day,29.4,NA,NA,0.65049027,0.609575191,0.081288764,123.9191277,112.5324263,0.899898213,138.4173469,15.23808333,36.0097374,19.39248194,0.582471429,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,43.88941372,5.852791,452.3694,577.0796,NA,14.62980457,1.950930333,0.65049027,13.9793143,365.714,465.4195667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_11,Mouse,Whole Body,14C,Full day,32.1,NA,NA,0.690933933,0.566815635,0.081538806,136.2032751,122.9852172,0.895905484,139.8234694,16.01214028,35.82533866,20.29069444,0.538026721,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,40.81072572,5.870794,478.896,605.7005,NA,13.60357524,1.956931333,0.690933933,12.91264131,384.2913667,486.9766667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_12,Mouse,Whole Body,14C,Full day,29.7,NA,NA,0.700129717,0.559912004,0.068182972,130.5411568,121.5501192,0.921958029,129.9346939,14.73629028,35.91457006,18.66357778,0.530739932,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,40.31366428,4.909174,447.4139,564.6028,NA,13.43788809,1.636391333,0.700129717,12.73775838,353.6709667,447.9258667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_13,Mouse,Whole Body,14C,Full day,32.5,NA,NA,0.710351275,0.656795278,0.167771736,144.410877,132.6736124,0.910533343,126.0928571,16.27390417,36.2252922,19.94661944,0.627197308,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,47.28926,12.079565,484.6966,590.2489,NA,15.76308667,4.026521667,0.710351275,15.05273539,390.5737,478.7188667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_14,Mouse,Whole Body,14C,Full day,27.6,NA,NA,0.647427062,0.472691064,0.109834819,130.1506994,118.9325401,0.902595551,136.2857143,15.552225,35.64355929,19.43859861,0.445714937,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,34.03375664,7.908107,468.1956,583.3608,NA,11.34458555,2.636035667,0.647427062,10.69715849,373.2534,466.5263667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_15,Mouse,Whole Body,14C,Full day,28.3,NA,NA,0.621094264,0.351266041,0.070509819,138.60521,124.9178818,0.891582078,131.8846939,11.14674583,34.58237592,15.3608,0.325387113,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,25.29115492,5.076707,325.5346,450.7154,NA,8.430384973,1.692235667,0.621094264,7.809290709,267.5219,368.6592,8,wood chip,Weir,body mass hoppers
CalR000230,14C_16,Mouse,Whole Body,14C,Full day,29.8,NA,NA,0.637034928,0.335265917,0.064062806,142.7977567,124.5094602,0.864082005,192.9918367,17.18480833,36.01760298,23.05166111,0.308722795,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,24.13914604,4.612522,528.1024,707.7457,NA,8.046382013,1.537507333,0.637034928,7.409347086,412.4354,553.2398667,8,wood chip,Weir,body mass hoppers
CalR000230,14C_9,Mouse,Whole Body,14C,Full day,30.3,NA,NA,0.594618893,0.562233668,0.071990264,117.3396155,107.2639575,0.856819192,94.27755102,11.55809444,35.92902423,14.49231944,0.537457881,11/8/2025 6:02,11/10/2025 15:02,57,LabDiet 5008 3.56kcal/g,3.56,16,C57BL/6J,C57BL/6,male,14,0,Sable Systems Promethion,NA,BIDMC,Starr Temperature probe implantation,Alexander Banks,40.48082408,5.183299,343.5989,431.7578,NA,13.49360803,1.727766333,0.594618893,12.89898913,277.3942667,347.8156667,8,wood chip,Weir,body mass hoppers
