"","experiment_id","subject.id","species","tissue","Group","Time.of.day","Total.Mass","Lean.Mass","Fat.Mass","Energy.Expenditure..kcal.hr.","Food.Intake..kcal.hr.","Oxygen.Consumption..ml.hr.","Carbon.Dioxide.Production..ml.hr.","Respiratory.Exchange.Ratio","Locomotor.Activity..beam.breaks.hr.","Pedestrian.Locomotion..m.hr.","Body.Temperature..C.","Distance.in.Cage..m.hr.","Water.Intake..kcal.hr.","Energy.Balance..kcal.hr.","exp_time_start","exp_time_end","duration_hr","diet_names","dietCal","age","strain","genetic_background","sex","temperature","quality_score","system","pmid","location","treatment","investigator","Subject.ID","Total.Food..kcal.","Total.Drink..ml.","Pedestrian.Locomotion..m.","Distance.in.Cage.Locomotion..m.","litter","bedding","ee_calc","enrich"
"105","CalR000171","1_2","Mouse","Whole Body","+/+","Light",28.8,22.56,4.94,0.0761776769010417,1.18913441416667,175.458287837838,156.688931513513,0.889796163243243,86.8256756756757,11.8200270833333,-1,18.1915208333333,0.0855052291666668,1.11295673726563,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_2",57.07845188,4.104251,229.9743,362.7979,8,"Corncob","Weir","Igloo (Plastic)"
"106","CalR000171","1_3","Mouse","Whole Body","+/+","Light",26.4,20.55,4.72,0.0798374229774306,0.821328786666666,189.771506756757,166.233862945946,0.870817497432432,99.8918918918919,18.0876604166667,-1,26.129075,0.1705785625,0.741491363689236,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_3",39.42378176,8.187771,359.8426,516.9005,8,"Corncob","Weir","Igloo (Plastic)"
"107","CalR000171","1_4","Mouse","Whole Body","AdCreERT2/+","Light",26.5,21.09,4.36,0.0701923957638889,0.7257333675,168.407073810811,149.349290594595,0.883822476756757,63.6067567567568,9.07181875,-1,15.2834541666667,0.0656028125,0.655540971736111,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_4",34.83520164,3.148935,177.51115,301.8926,8,"Corncob","Weir","Igloo (Plastic)"
"108","CalR000171","1_5","Mouse","Whole Body","AdCreERT2/+","Light",27.8,22.24,4.34,0.0862495642100694,0.89444555,201.564934216216,178.058204432432,0.880668804054054,96.672972972973,12.4541520833333,-1,20.2192583333333,0.168130166666667,0.808195985789931,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_5",42.9333864,8.070248,239.1915,394.152,8,"Corncob","Weir","Igloo (Plastic)"
"109","CalR000171","1_6","Mouse","Whole Body","+/+","Light",24.7,20.26,3.77,0.0740175929079861,1.73978683333333,179.62349845946,161.513545459459,0.896878904594595,105.933783783784,11.5790866666667,-1,19.5042125,0.1128738125,1.66576924042535,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_6",83.509768,5.417943,216.90529,370.3693,8,"Corncob","Weir","Igloo (Plastic)"
"110","CalR000171","1_7","Mouse","Whole Body","+/+","Light",25.4,19.37,4.06,0.0756106092100694,0.848794631666666,178.464034783784,158.243277891892,0.883307289594595,76.6905405405405,14.2843920833333,-1,19.6798395833333,0.154988416666667,0.773184022456597,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_7",40.74214232,7.439444,271.11723,374.6665,8,"Corncob","Weir","Igloo (Plastic)"
"111","CalR000171","1_8","Mouse","Whole Body","AdCreERT2/+","Light",24.8,19.28,4.57,0.0784431611979167,0.739282505,181.656139945946,159.539335621622,0.87476331527027,83.7121621621622,14.5032541666667,-1,21.2818208333333,0.137398229166667,0.660839343802083,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_8",35.48556024,6.595115,321.1433,463.4666,8,"Corncob","Weir","Igloo (Plastic)"
"112","CalR000171","2_25","Mouse","Whole Body","+/+","Light",25.7,19.99,4.35,0.0788155163541667,0.5763695625,187.69164527027,162.063199864865,0.858311032297297,123.310810810811,13.7392041666667,-1,22.8862979166667,0.0341151041666667,0.497554046145833,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_25",25.8995162,1.106533,269.1499,444.425,8,"Corncob","Weir","Igloo (Plastic)"
"113","CalR000171","2_26","Mouse","Whole Body","AdCreERT2/+","Light",25,19.63,4.61,0.0730716990451389,0.602574203333333,178.796353297297,153.081378648649,0.852514391756757,78.9797297297297,13.3428375,-1,19.56785,0.111982604166667,0.529502504288194,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_26",31.36239672,5.542054,282.6191,411.0245,8,"Corncob","Weir","Igloo (Plastic)"
"114","CalR000171","2_27","Mouse","Whole Body","AdCreERT2/+","Light",27.3,18.9,3.45,0.072409811171875,0.463134269166667,178.639342378378,156.188807837838,0.871624723243243,83.2918918918919,14.7418191666667,-1,22.9224208333333,0.11437475,0.390724457994792,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_27",21.70603912,5.630153,304.18113,462.946,8,"Corncob","Weir","Igloo (Plastic)"
"115","CalR000171","2_28","Mouse","Whole Body","+/+","Light",21.4,17.19,3.63,0.0640281743142361,0.6395996125,156.542676081081,132.412473891892,0.843260434459459,82.1283783783784,10.5294895833333,-1,16.5600354166667,0.0109088625,0.575571438185764,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_28",30.44598864,0.5236254,196.43865,310.7369,8,"Corncob","Weir","Igloo (Plastic)"
"116","CalR000171","2_29","Mouse","Whole Body","+/+","Light",26.2,20.57,4.16,0.0744205870659722,0.5511825625,182.934145378378,162.367933054054,0.884122800945946,66.7554054054054,11.0782258333333,-1,17.34005,0.089664375,0.476761975434028,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_29",23.71182144,4.57245,224.58836,350.0824,8,"Corncob","Weir","Igloo (Plastic)"
"117","CalR000171","2_30","Mouse","Whole Body","AdCreERT2/+","Light",25.5,20.1,4.66,0.0776965571006944,0.4578091025,191.186551864865,157.188679540541,0.818351174864865,76.3972972972973,15.1508916666667,-1,22.3053916666667,0.0682633541666667,0.380112545399306,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_30",19.09412052,3.257456,322.5029,473.0489,8,"Corncob","Weir","Igloo (Plastic)"
"118","CalR000171","1_1","Mouse","Whole Body","AdCreERT2/+","Full day",24.5,19.96,3.32,0.0362481434982639,0.555526800833334,170.105789712329,154.327210191781,0.899989382328767,119.298630136986,7.37136666666667,-1,12.1251385416667,0.15808490625,0.51927865733507,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_1",53.33057288,15.176151,231.8337,382.3189,8,"Corncob","Weir","Igloo (Plastic)"
"119","CalR000171","1_10","Mouse","Whole Body","+/+","Full day",22.6,18.94,3.33,0.0366781298307292,1.01799713,180.099409931507,160.925984876712,0.888921894315069,105.391095890411,9.88732916666667,-1,14.451153125,0.143221739583333,0.981319000169271,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_10",97.72772448,13.749287,310.6235,451.4279,8,"Corncob","Weir","Igloo (Plastic)"
"120","CalR000171","1_11","Mouse","Whole Body","AdCreERT2/+","Full day",26.2,20.76,4.15,0.0382704024609375,1.01061554416667,189.370419164383,175.369086328767,0.921522784315069,82.7534246575343,9.81034479166667,-1,13.247815625,0.0841893541666667,0.972345141705729,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_11",97.01909224,8.082178,295.2639,401.9098,8,"Corncob","Weir","Igloo (Plastic)"
"121","CalR000171","1_12","Mouse","Whole Body","+/+","Full day",24.6,18.14,5.99,0.0403732893988715,0.921793025,188.773652383562,172.59739109589,0.909231010273973,109.316438356164,7.674559375,-1,12.15369375,0.197102864583333,0.881419735601128,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_12",88.4921304,18.921875,258.9438,408.8746,8,"Corncob","Weir","Igloo (Plastic)"
"122","CalR000171","1_13","Mouse","Whole Body","+/+","Full day",25.7,20.82,3.93,0.0400701077994792,0.88180788375,191.753973739726,178.960888027397,0.927865603767123,114.980136986301,12.10890625,-1,17.0217052083333,0.154919770833333,0.841737775950521,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_13",84.65355684,14.872298,387.9615,548.2192,8,"Corncob","Weir","Igloo (Plastic)"
"123","CalR000171","1_14","Mouse","Whole Body","AdCreERT2/+","Full day",24.7,19.64,4.18,0.0403657988671875,0.872335873333333,187.618052712329,175.484409246575,0.931678327876712,120.905479452055,7.2842625,-1,12.9898520833333,0.19127484375,0.831970074466146,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_14",83.74424384,18.362385,245.4491,432.4216,8,"Corncob","Weir","Igloo (Plastic)"
"124","CalR000171","1_15","Mouse","Whole Body","AdCreERT2/+","Full day",24.8,19.8,3.84,0.0428523310373264,1.28905256333333,197.012834013699,186.141525205479,0.941696238835616,119.567123287671,11.4823258333333,-1,16.3708979166667,0.156642958333333,1.24620023229601,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_15",123.74904608,15.037724,365.83517,524.6597,8,"Corncob","Weir","Igloo (Plastic)"
"125","CalR000171","1_16","Mouse","Whole Body","+/+","Full day",27.3,20.69,5.9,0.0408321348697917,0.829879572916667,199.63965090411,182.352236013699,0.908431008013699,89.2294520547945,7.24335,-1,11.0794739583333,0.191239885416667,0.789047438046875,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_16",79.668439,18.359029,229.2906,360.5929,8,"Corncob","Weir","Igloo (Plastic)"
"126","CalR000171","1_2","Mouse","Whole Body","+/+","Full day",28.8,22.56,4.94,0.0393519281076389,1.40626315291667,181.839039986301,167.329550958904,0.915416923424658,100.530136986301,7.298809375,-1,11.3010510416667,0.121367458333333,1.36691122480903,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_2",135.00126268,11.651276,229.9743,362.7979,8,"Corncob","Weir","Igloo (Plastic)"
"127","CalR000171","1_3","Mouse","Whole Body","+/+","Full day",26.4,20.55,4.72,0.0411647033203125,0.95199061375,196.191223273973,177.493398246575,0.899668381712329,113.720547945205,11.2374666666667,-1,16.1797645833333,0.18812315625,0.910825910429688,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_3",91.39109892,18.059823,359.8426,516.9005,8,"Corncob","Weir","Igloo (Plastic)"
"128","CalR000171","1_4","Mouse","Whole Body","AdCreERT2/+","Full day",26.5,21.09,4.36,0.0366261949153646,0.9922020375,176.486904369863,163.493455767123,0.922135692123288,79.7493150684931,5.710909375,-1,9.58525625,0.127946940625,0.955575842584636,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_4",95.2513956,12.2829063,177.51115,301.8926,8,"Corncob","Weir","Igloo (Plastic)"
"129","CalR000171","1_5","Mouse","Whole Body","AdCreERT2/+","Full day",27.8,22.24,4.34,0.0447669295442708,1.14055710166667,209.983078479452,192.561878506849,0.91277617609589,116.171917808219,7.77080729166667,-1,12.6217354166667,0.24642840625,1.0957901721224,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_5",109.49348176,23.657127,239.1915,394.152,8,"Corncob","Weir","Igloo (Plastic)"
"130","CalR000171","1_6","Mouse","Whole Body","+/+","Full day",24.7,20.26,3.77,0.0379094196354167,2.8952334125,184.638584589041,169.253343287671,0.913989569109589,116.534931506849,7.14854333333333,-1,11.9658604166667,0.146961614583333,2.85732399286458,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_6",277.9424076,14.108315,216.90529,370.3693,8,"Corncob","Weir","Igloo (Plastic)"
"131","CalR000171","1_7","Mouse","Whole Body","+/+","Full day",25.4,19.37,4.06,0.039112603218316,1.10695051625,185.218740575343,169.913875931507,0.91345829,84.2164383561644,8.84045229166667,-1,12.1058052083333,0.244139947916667,1.06783791303168,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_7",106.26724956,23.437435,271.11723,374.6665,8,"Corncob","Weir","Igloo (Plastic)"
"132","CalR000171","1_8","Mouse","Whole Body","AdCreERT2/+","Full day",24.8,19.28,4.57,0.0404516089605035,0.96696108125,188.047344205479,169.220463616438,0.895597557260274,106.849315068493,9.59233854166667,-1,13.8848822916667,0.186320083333333,0.926509472289497,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_8",92.8282638,17.886728,321.1433,463.4666,8,"Corncob","Weir","Igloo (Plastic)"
"133","CalR000171","2_25","Mouse","Whole Body","+/+","Full day",25.7,19.99,4.35,0.0405453957356771,0.7745403,193.476309945205,172.886255424657,0.888263925821918,135.842465753425,8.42865,-1,13.9909875,0.0340936145833333,0.733994904264323,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_25",74.3558688,3.272987,269.1499,444.425,8,"Corncob","Weir","Igloo (Plastic)"
"134","CalR000171","2_26","Mouse","Whole Body","AdCreERT2/+","Full day",25,19.63,4.61,0.0379143276258681,0.758555974166666,185.896617780822,162.781828643836,0.871225613424658,100.604109589041,8.84261458333333,-1,12.852125,0.183929427083333,0.720641646540798,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_26",72.82137352,17.657225,282.6191,411.0245,8,"Corncob","Weir","Igloo (Plastic)"
"135","CalR000171","2_27","Mouse","Whole Body","AdCreERT2/+","Full day",27.3,18.9,3.45,0.0376907008897569,0.650102131666667,187.022317931507,167.791506821918,0.893187705479452,101.571232876712,9.56908875,-1,14.6353760416667,0.16808603125,0.61241143077691,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_27",62.40980464,16.136259,304.18113,462.946,8,"Corncob","Weir","Igloo (Plastic)"
"136","CalR000171","2_28","Mouse","Whole Body","+/+","Full day",21.4,17.19,3.63,0.0325497424587674,0.750671797916667,160.258729643836,139.53843879452,0.866993791712329,94.941095890411,6.40158958333333,-1,10.0446677083333,0.00623968125,0.718122055457899,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_28",72.0644926,0.5990094,196.43865,310.7369,8,"Corncob","Weir","Igloo (Plastic)"
"137","CalR000171","2_29","Mouse","Whole Body","+/+","Full day",26.2,20.57,4.16,0.0387407394466146,0.723736875,191.901836958904,176.720503643836,0.916815960410959,82.4191780821918,7.04159416666667,-1,10.9475729166667,0.14300509375,0.684996135553385,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_29",69.47874,13.728489,224.58836,350.0824,8,"Corncob","Weir","Igloo (Plastic)"
"138","CalR000171","2_30","Mouse","Whole Body","AdCreERT2/+","Full day",25.5,20.1,4.66,0.0412267401540799,0.850410500833333,203.091073726027,179.539925794521,0.877741745890411,113.414383561644,10.2468625,-1,14.9204041666667,0.211662135416667,0.809183760679253,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","2_30",81.63940808,20.319565,322.5029,473.0489,8,"Corncob","Weir","Igloo (Plastic)"
"139","CalR000171","1_1","Mouse","Whole Body","AdCreERT2/+","Dark",24.5,19.96,3.32,0.0742334741550926,0.881625891111111,178.805777333333,168.289447333333,0.939523957638889,144.759722222222,13.2171527777778,-1,21.7137333333333,0.232763416666667,0.807392416956019,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_1",31.73853208,8.379483,228.1661,375.6819,8,"Corncob","Weir","Igloo (Plastic)"
"140","CalR000171","1_10","Mouse","Whole Body","+/+","Dark",22.6,18.94,3.33,0.0783714493865741,1.71941206333333,189.393508166667,175.4589275,0.923573059305556,136.661111111111,17.7377805555556,-1,25.9967444444444,0.275393861111111,1.64104061394676,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_10",61.89883428,9.914179,310.0462,450.23,8,"Corncob","Weir","Igloo (Plastic)"
"141","CalR000171","1_11","Mouse","Whole Body","AdCreERT2/+","Dark",26.2,20.76,4.15,0.0825902197453704,1.56829540333333,198.298391166667,189.501515,0.952523409305556,89.8111111111111,17.9591444444444,-1,24.1633472222222,0.148837388888889,1.48570518358796,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_11",56.45863452,5.358146,294.17,400.2496,8,"Corncob","Weir","Igloo (Plastic)"
"142","CalR000171","1_12","Mouse","Whole Body","+/+","Dark",24.6,18.14,5.99,0.083270831400463,1.68895171444444,200.363818333333,189.526364833333,0.943261610694444,137.890277777778,13.2726083333333,-1,21.0522222222222,0.393086722222222,1.60568088304398,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_12",60.80226172,14.151122,249.2584,394.3508,8,"Corncob","Weir","Igloo (Plastic)"
"143","CalR000171","1_13","Mouse","Whole Body","+/+","Dark",25.7,20.82,3.93,0.085910004212963,1.64719251888889,205.762338833333,198.924643666667,0.964385815,144.968055555556,21.5137083333333,-1,30.1629027777778,0.289664583333333,1.56128251467593,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_13",59.29893068,10.427925,385.8525,544.3193,8,"Corncob","Weir","Igloo (Plastic)"
"144","CalR000171","1_14","Mouse","Whole Body","AdCreERT2/+","Dark",24.7,19.64,4.18,0.0824074816666667,1.40070148111111,197.99316425,188.60643725,0.950122682361111,141.691666666667,12.6066694444444,-1,22.6278944444445,0.34034025,1.31829399944444,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_14",50.42525332,12.252249,236.2597,417.5997,8,"Corncob","Weir","Igloo (Plastic)"
"145","CalR000171","1_15","Mouse","Whole Body","AdCreERT2/+","Dark",24.8,19.8,3.84,0.0871732788657407,2.18165749444444,209.381182916667,199.736076333333,0.949906571805556,146.384722222222,20.4574475,-1,29.0818472222222,0.246740166666667,2.0944842155787,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_15",78.5396698,8.882646,352.49017,506.6795,8,"Corncob","Weir","Igloo (Plastic)"
"146","CalR000171","1_16","Mouse","Whole Body","+/+","Dark",27.3,20.69,5.9,0.0871892725347222,1.25720332,210.239185333333,196.852310833333,0.933717539027778,115.988888888889,12.9464166666667,-1,19.5287944444445,0.318624027777778,1.17001404746528,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_16",45.25931952,11.470465,229.2582,360.0786,8,"Corncob","Weir","Igloo (Plastic)"
"147","CalR000171","1_2","Mouse","Whole Body","+/+","Dark",28.8,22.56,4.94,0.0783028843171296,2.16452252222222,188.39703525,178.265743166667,0.941749371388889,114.615277777778,13.0753166666667,-1,20.0584166666667,0.209639583333333,2.08621963790509,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_2",77.9228108,7.547025,224.6322,353.9409,8,"Corncob","Weir","Igloo (Plastic)"
"148","CalR000171","1_3","Mouse","Whole Body","+/+","Dark",26.4,20.55,4.72,0.084024929849537,1.44353658777778,202.78926525,189.065698416667,0.929320679444444,127.933333333333,19.97095,-1,28.7876916666667,0.274223666666667,1.35951165792824,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_3",51.96731716,9.872052,353.5808,508.2526,8,"Corncob","Weir","Igloo (Plastic)"
"149","CalR000171","1_4","Mouse","Whole Body","AdCreERT2/+","Dark",26.5,21.09,4.36,0.0770969808912037,1.67822761,184.791174666667,178.030514416667,0.961513163472222,96.3402777777778,10.2982263888889,-1,17.1747777777778,0.253721425,1.6011306291088,"2024-06-18T06:33:37Z","2024-06-21T07:33:37Z",73,"LabDiet 5008 3.56kcal/g",3.56,10,"Smad AdCreERT2/+","C57Bl/6","female",4,0,"Sable Systems: Promethion",NA,"BIDMC","none","Deepti_Ramachandran","1_4",60.41619396,9.1339713,176.44245,300.1532,8,"Corncob","Weir","Igloo (Plastic)"
