"X","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","wheel","wheel.acc","pedmeter","allmeter","body.temp","hour","day","exp.hour","exp.day"
1,1,28.5581,1,2020-10-15 11:22:00,56.653932,50.302476,0.2789077,0.8891867,0,0,0,0,23,NA,NA,NA,0,0.001736111,35.51947,"10/15/2020 11:00","10/15/2020",0,0
2,1,28.5581,1,2020-10-15 11:25:00,51.53145,45.869334,0.2538169,0.8878864,0,0,0,0,0,NA,NA,NA,0,0.005,35.48769,"10/15/2020 11:00","10/15/2020",0,0
3,1,28.5581,1,2020-10-15 11:28:00,48.958026,40.8582,0.2381327,0.8344612,0,0,0,0,51,NA,NA,NA,0,0.0317516,35.46704,"10/15/2020 11:00","10/15/2020",0,0
4,1,28.5581,1,2020-10-15 11:31:00,53.459928,45.98109,0.2615407,0.8601966,0,0,0,0,1,NA,NA,NA,0,0.06016124,35.57296,"10/15/2020 11:00","10/15/2020",0,0
5,1,28.5581,1,2020-10-15 11:34:00,56.660244,47.030766,0.275314,0.8307152,0,0,0,0,7,NA,NA,NA,0,0.06398068,35.29058,"10/15/2020 11:00","10/15/2020",0,0
6,1,28.5581,1,2020-10-15 11:37:00,57.651774,46.18518,0.2782865,0.8012195,0,0,0,0,2,NA,NA,NA,0,0.06516124,35.28781,"10/15/2020 11:00","10/15/2020",0,0
7,1,28.5581,1,2020-10-15 11:40:00,55.56012,45.955386,0.2697891,0.826766,0,0,0,0,6,NA,NA,NA,0.006277778,0.08042512,35.23584,"10/15/2020 11:00","10/15/2020",0,0
8,1,28.5581,1,2020-10-15 11:43:00,55.531752,48.45999,0.2724474,0.8730434,0,0,0,0,4,NA,NA,NA,0.01,0.09016123,35.40233,"10/15/2020 11:00","10/15/2020",0,0
9,1,28.5581,1,2020-10-15 11:46:00,54.58119,46.534278,0.2665714,0.8549321,0,0,0,0,19,NA,NA,NA,0.01,0.09030012,35.52236,"10/15/2020 11:00","10/15/2020",0,0
10,1,28.5581,1,2020-10-15 11:49:00,65.91378,54.812238,0.3203885,0.8247311,0,0,0,0,83,NA,NA,NA,0.0542085,0.1732363,35.24613,"10/15/2020 11:00","10/15/2020",0,0
11,1,28.5581,1,2020-10-15 11:52:00,73.62696,67.4961,0.3648145,0.9220994,0,0,0,0,138,NA,NA,NA,0.07544051,0.2572054,35.26783,"10/15/2020 11:00","10/15/2020",0,0
12,1,28.5581,1,2020-10-15 11:55:00,65.57094,61.2456,0.3261528,0.9374691,0,0,0,0,315,NA,NA,NA,0.4662769,0.9656801,35.43702,"10/15/2020 11:00","10/15/2020",0,0
13,1,28.5581,1,2020-10-15 11:58:00,67.5561,58.854348,0.3313316,0.8736995,0,0,0,0,76,NA,NA,NA,0.5907913,1.209207,35.33078,"10/15/2020 11:00","10/15/2020",0,0
14,1,28.5581,1,2020-10-15 12:01:00,56.326488,50.155008,0.2774541,0.8898867,0,0,0,0,26,NA,NA,NA,0.5907913,1.242735,35.58732,"10/15/2020 12:00","10/15/2020",1,0
15,1,28.5581,1,2020-10-15 12:04:00,52.603062,45.23163,0.2573349,0.8610544,0,0,0,0,40,NA,NA,NA,0.5907913,1.261516,35.47161,"10/15/2020 12:00","10/15/2020",1,0
16,1,28.5581,1,2020-10-15 12:07:00,50.53239,44.059596,0.2478781,0.8720175,0,0,0,0,26,NA,NA,NA,0.5907913,1.263778,35.35733,"10/15/2020 12:00","10/15/2020",1,0
17,1,28.5581,1,2020-10-15 12:10:00,52.94391,44.71575,0.2581076,0.8443724,0,0,0,0,13,NA,NA,NA,0.5907913,1.265407,35.30963,"10/15/2020 12:00","10/15/2020",1,0
18,1,28.5581,1,2020-10-15 12:13:00,54.116622,43.078974,0.2609189,0.7964529,0,0,0,0,42,NA,NA,NA,0.5907913,1.271369,35.23901,"10/15/2020 12:00","10/15/2020",1,0
19,1,28.5581,1,2020-10-15 12:16:00,56.488722,43.176156,0.2703749,0.7643577,0,0,0,0,33,NA,NA,NA,0.5907913,1.279814,35.15053,"10/15/2020 12:00","10/15/2020",1,0
20,1,28.5581,1,2020-10-15 12:19:00,56.37345,42.408624,0.2690717,0.752367,0,0,0,0,91,NA,NA,NA,0.5907913,1.280772,35.07398,"10/15/2020 12:00","10/15/2020",1,0
21,1,28.5581,1,2020-10-15 12:22:00,56.307216,44.205816,0.2707984,0.7832784,0,0,0,0,63,NA,NA,NA,0.5907913,1.287008,35.08888,"10/15/2020 12:00","10/15/2020",1,0
22,1,28.5581,1,2020-10-15 12:25:00,57.591846,48.380328,0.2804781,0.839578,0,0,0,0,54,NA,NA,NA,0.5907913,1.289814,35.10331,"10/15/2020 12:00","10/15/2020",1,0
23,1,28.5581,1,2020-10-15 12:28:00,55.446336,44.77917,0.2680398,0.8078464,0,0,0,0,25,NA,NA,NA,0.5907913,1.292091,35.12051,"10/15/2020 12:00","10/15/2020",1,0
24,1,28.5581,1,2020-10-15 12:31:00,56.880138,45.066864,0.2740086,0.7922865,0,0,0,0,9,NA,NA,NA,0.5907913,1.292314,35.10982,"10/15/2020 12:00","10/15/2020",1,0
25,1,28.5581,1,2020-10-15 12:34:00,55.457274,43.297122,0.2664437,0.7812874,0,0,0,0,19,NA,NA,NA,0.5907913,1.292314,35.07926,"10/15/2020 12:00","10/15/2020",1,0
26,1,28.5581,1,2020-10-15 12:37:00,53.179434,42.74766,0.2568591,0.8037621,0,0,0,0,16,NA,NA,NA,0.5907913,1.292314,35.06094,"10/15/2020 12:00","10/15/2020",1,0
27,1,28.5581,1,2020-10-15 12:40:00,53.105598,43.004292,0.2568519,0.8098486,0,0,0,0,34,NA,NA,NA,0.5907913,1.30151,35.07911,"10/15/2020 12:00","10/15/2020",1,0
28,1,28.5581,1,2020-10-15 12:43:00,52.2981,43.249692,0.253941,0.826587,0,0,0,0,13,NA,NA,NA,0.5907913,1.31621,35.06855,"10/15/2020 12:00","10/15/2020",1,0
29,1,28.5581,1,2020-10-15 12:46:00,54.497862,45.558732,0.265164,0.8361998,0,0,0,0,14,NA,NA,NA,0.5907913,1.334391,35.05736,"10/15/2020 12:00","10/15/2020",1,0
30,1,28.5581,1,2020-10-15 12:49:00,55.363404,43.688058,0.2665062,0.7898543,0,0,0,0,2,NA,NA,NA,0.5907913,1.335849,35.0191,"10/15/2020 12:00","10/15/2020",1,0
31,1,28.5581,1,2020-10-15 12:52:00,58.831926,46.589886,0.283385,0.7892143,0,0,0,0,69,NA,NA,NA,0.5907913,1.356067,35.04618,"10/15/2020 12:00","10/15/2020",1,0
32,1,28.5581,1,2020-10-15 12:55:00,56.339406,48.927708,0.2761476,0.8742166,0,0,0,0,1,NA,NA,NA,0.5907913,1.401885,35.10561,"10/15/2020 12:00","10/15/2020",1,0
33,1,28.5581,1,2020-10-15 12:58:00,44.704752,39.725538,0.2201179,0.8896853,0,0,0,0,0,NA,NA,NA,0.5907913,1.401885,35.03699,"10/15/2020 12:00","10/15/2020",1,0
34,1,28.5581,1,2020-10-15 13:01:00,50.26476,41.075802,0.2435233,0.818021,0,0,0,0,0,NA,NA,NA,0.5907913,1.401885,34.99844,"10/15/2020 13:00","10/15/2020",2,0
35,1,28.5581,1,2020-10-15 13:04:00,56.535372,45.672696,0.2733199,0.8078446,0,0,0,0,0,NA,NA,NA,0.5907913,1.401885,34.93097,"10/15/2020 13:00","10/15/2020",2,0
36,1,28.5581,1,2020-10-15 13:07:00,56.272752,45.038364,0.2715833,0.8001705,0,0,0,0,1,NA,NA,NA,0.5952358,1.406329,34.99372,"10/15/2020 13:00","10/15/2020",2,0
37,1,28.5581,1,2020-10-15 13:10:00,57.239358,44.101338,0.2743564,0.7711211,0,0,0,0,1,NA,NA,NA,0.6007913,1.415746,34.98405,"10/15/2020 13:00","10/15/2020",2,0
38,1,28.5581,1,2020-10-15 13:13:00,58.379454,44.086536,0.2788331,0.7554126,0,0,0,0,1,NA,NA,NA,0.6007913,1.419385,34.97548,"10/15/2020 13:00","10/15/2020",2,0
39,1,28.5581,1,2020-10-15 13:16:00,52.046028,40.083576,0.2494458,0.7704298,0,0,0,0,0,NA,NA,NA,0.6007913,1.419385,34.91971,"10/15/2020 13:00","10/15/2020",2,0
40,1,28.5581,1,2020-10-15 13:19:00,50.3949,39.261762,0.2420298,0.7789728,0,0,0,0,1,NA,NA,NA,0.6007913,1.419385,34.87542,"10/15/2020 13:00","10/15/2020",2,0
41,1,28.5581,1,2020-10-15 13:22:00,49.077078,39.891024,0.2375322,0.8143924,0,0,0,0,1,NA,NA,NA,0.6007913,1.419385,34.85158,"10/15/2020 13:00","10/15/2020",2,0
42,1,28.5581,1,2020-10-15 13:25:00,53.874138,45.694908,0.2628565,0.8537403,0,0,0,0,18,NA,NA,NA,0.613708,1.436093,34.79724,"10/15/2020 13:00","10/15/2020",2,0
43,1,28.5581,1,2020-10-15 13:28:00,67.39158,58.006848,0.3297457,0.8599323,0,0,0,0,40,NA,NA,NA,0.6157913,1.439385,34.70942,"10/15/2020 13:00","10/15/2020",2,0
44,1,28.5581,1,2020-10-15 13:31:00,72.72474,67.6602,0.3614404,0.9312783,0,0,0,0,89,NA,NA,NA,0.6157913,1.439385,34.91192,"10/15/2020 13:00","10/15/2020",2,0
45,1,28.5581,1,2020-10-15 13:34:00,76.28844,68.92764,0.3768867,0.9027597,0,0,0,0,22,NA,NA,NA,0.6157913,1.439385,34.75085,"10/15/2020 13:00","10/15/2020",2,0
46,1,28.5581,1,2020-10-15 13:37:00,80.59098,71.0685,0.3962108,0.8810732,0,0,0,0,37,NA,NA,NA,0.6157913,1.439385,34.69468,"10/15/2020 13:00","10/15/2020",2,0
47,1,28.5581,1,2020-10-15 13:40:00,88.86414,83.12682,0.4421519,0.9413249,0.002379072,0.002379072,0,0,197,NA,NA,NA,0.7614183,1.643653,34.94609,"10/15/2020 13:00","10/15/2020",2,0
48,1,28.5581,1,2020-10-15 13:43:00,87.06348,82.24602,0.4340813,0.9566666,0.035832888,0.03821196,0,0,252,NA,NA,NA,1.04641,2.184629,35.32751,"10/15/2020 13:00","10/15/2020",2,0
49,1,28.5581,1,2020-10-15 13:46:00,105.72096,88.26846,0.5142711,0.8333023,0.04663154,0.0848435,0,0,151,NA,NA,NA,1.083081,2.470618,35.59933,"10/15/2020 13:00","10/15/2020",2,0
50,1,28.5581,1,2020-10-15 13:49:00,104.81124,91.1577,0.5138815,0.8725735,0.0466313,0.1314748,0,0,133,NA,NA,NA,1.107127,2.642576,35.51909,"10/15/2020 13:00","10/15/2020",2,0
51,1,28.5581,1,2020-10-15 13:52:00,100.32372,92.31444,0.4974756,0.9212241,0.0466303,0.1781051,0.07438967,0.07438967,376,NA,NA,NA,1.967212,3.721513,35.94655,"10/15/2020 13:00","10/15/2020",2,0
52,1,28.5581,1,2020-10-15 13:55:00,104.14314,95.24922,0.5157739,0.9157829,0.0450067,0.2231118,0.06086423,0.1352539,424,NA,NA,NA,3.909205,6.051684,36.20848,"10/15/2020 13:00","10/15/2020",2,0
53,1,28.5581,1,2020-10-15 13:58:00,94.40916,89.38578,0.4709273,0.9456,0.0126717,0.2357835,0,0.1352539,463,NA,NA,NA,4.811629,7.441578,36.33291,"10/15/2020 13:00","10/15/2020",2,0
54,1,28.5581,1,2020-10-15 14:01:00,84.13482,78.32586,0.4182037,0.9318202,0.0008322,0.2366157,0,0.1352539,409,NA,NA,NA,6.066708,9.150346,36.51305,"10/15/2020 14:00","10/15/2020",3,0
55,1,28.55913,1,2020-10-15 14:04:00,85.3275,80.27988,0.4250653,0.9416209,0.001148,0.2377637,0.0171818,0.1524357,454,NA,NA,NA,7.200354,10.65456,36.73722,"10/15/2020 14:00","10/15/2020",3,0
56,1,28.56242,1,2020-10-15 14:07:00,87.80376,80.96022,0.4355766,0.9219986,0.001148,0.2389117,0.0041571,0.1565928,503,NA,NA,NA,8.269947,12.24251,36.71736,"10/15/2020 14:00","10/15/2020",3,0
57,1,28.56579,1,2020-10-15 14:10:00,79.01052,73.2306,0.3923734,0.9267856,0.0011472,0.2400589,0.0007873,0.1573801,255,NA,NA,NA,9.214354,13.6046,36.78175,"10/15/2020 14:00","10/15/2020",3,0
58,1,28.56916,1,2020-10-15 14:13:00,80.76858,74.56806,0.4007813,0.9234754,0.0005333,0.2405922,0,0.1573801,396,NA,NA,NA,9.762688,14.46359,36.69474,"10/15/2020 14:00","10/15/2020",3,0
59,1,28.57253,1,2020-10-15 14:16:00,80.17068,71.59224,0.3951336,0.8923776,2.49e-05,0.2406171,0,0.1573801,385,NA,NA,NA,11.12224,16.28904,36.7355,"10/15/2020 14:00","10/15/2020",3,0
60,1,28.5759,1,2020-10-15 14:19:00,78.13626,69.01212,0.3842624,0.8828321,0.0008253,0.2414424,0,0.1573801,332,NA,NA,NA,12.21203,17.74657,36.72506,"10/15/2020 14:00","10/15/2020",3,0
61,1,28.57928,1,2020-10-15 14:22:00,77.6445,70.8528,0.3843601,0.9122027,0.0012096,0.242652,0.0022325,0.1596126,449,NA,NA,NA,13.28328,19.21318,36.67918,"10/15/2020 14:00","10/15/2020",3,0
62,1,28.58265,1,2020-10-15 14:25:00,75.88176,68.12454,0.3743958,0.8986418,0.0008145,0.2434665,0.001308,0.1609206,362,NA,NA,NA,14.3875,20.73324,36.63035,"10/15/2020 14:00","10/15/2020",3,0
63,1,28.58602,1,2020-10-15 14:28:00,83.54034,74.00334,0.4110802,0.8862721,0.0031599,0.2466264,0,0.1609206,313,NA,NA,NA,14.88775,21.69699,36.51565,"10/15/2020 14:00","10/15/2020",3,0
64,1,28.58939,1,2020-10-15 14:31:00,83.02188,73.49982,0.4084802,0.884927,0.0029353,0.2495617,4.23e-05,0.1609629,178,NA,NA,NA,15.02784,22.10456,36.43335,"10/15/2020 14:00","10/15/2020",3,0
65,1,28.59277,1,2020-10-15 14:34:00,77.76642,70.09608,0.3840037,0.9025443,0,0.2495617,0.003903,0.1648659,32,NA,NA,NA,15.02784,22.1881,36.38283,"10/15/2020 14:00","10/15/2020",3,0
66,1,28.59614,1,2020-10-15 14:37:00,57.852396,54.22353,0.2879675,0.9390361,0,0.2495617,0.0003272,0.1651931,11,NA,NA,NA,15.02784,22.20202,36.31737,"10/15/2020 14:00","10/15/2020",3,0
67,1,28.59951,1,2020-10-15 14:40:00,53.801604,51.98976,0.2695328,0.9669957,0,0.2495617,0,0.1651931,93,NA,NA,NA,15.02784,22.24244,36.26146,"10/15/2020 14:00","10/15/2020",3,0
68,1,28.60288,1,2020-10-15 14:43:00,56.564772,53.43918,0.2820255,0.9429188,0,0.2495617,0,0.1651931,3,NA,NA,NA,15.02784,22.26242,36.08392,"10/15/2020 14:00","10/15/2020",3,0
69,1,28.60625,1,2020-10-15 14:46:00,50.957142,47.434338,0.2532845,0.9302337,0,0.2495617,0,0.1651931,8,NA,NA,NA,15.02784,22.26862,35.93606,"10/15/2020 14:00","10/15/2020",3,0
70,1,28.60963,1,2020-10-15 14:49:00,54.901626,53.365704,0.2753898,0.972993,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.02784,22.27048,35.95904,"10/15/2020 14:00","10/15/2020",3,0
71,1,28.613,1,2020-10-15 14:52:00,53.920776,50.962938,0.2688668,0.9470862,0,0.2495617,0,0.1651931,2,NA,NA,NA,15.02784,22.27579,35.87244,"10/15/2020 14:00","10/15/2020",3,0
72,1,28.61637,1,2020-10-15 14:55:00,57.384438,51.456672,0.2830631,0.8964387,0,0.2495617,0,0.1651931,6,NA,NA,NA,15.02784,22.28048,35.80758,"10/15/2020 14:00","10/15/2020",3,0
73,1,28.61974,1,2020-10-15 14:58:00,58.610742,53.479314,0.2901331,0.9128197,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.02784,22.28048,35.76762,"10/15/2020 14:00","10/15/2020",3,0
74,1,28.62312,1,2020-10-15 15:01:00,58.317,52.423704,0.2878079,0.8997521,0,0.2495617,0,0.1651931,33,NA,NA,NA,15.02784,22.28563,35.70437,"10/15/2020 15:00","10/15/2020",4,0
75,1,28.62649,1,2020-10-15 15:04:00,60.98634,53.227368,0.2992166,0.8733611,0,0.2495617,0,0.1651931,18,NA,NA,NA,15.02784,22.2921,35.64337,"10/15/2020 15:00","10/15/2020",4,0
76,1,28.62986,1,2020-10-15 15:07:00,63.49326,53.810604,0.3097416,0.8473023,0,0.2495617,0,0.1651931,2,NA,NA,NA,15.02784,22.29627,35.69852,"10/15/2020 15:00","10/15/2020",4,0
77,1,28.63323,1,2020-10-15 15:10:00,61.71462,52.252566,0.3010087,0.8467478,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.02784,22.29798,35.82122,"10/15/2020 15:00","10/15/2020",4,0
78,1,28.6366,1,2020-10-15 15:13:00,61.60296,55.418292,0.3040698,0.8990868,0,0.2495617,0,0.1651931,32,NA,NA,NA,15.02999,22.30927,35.83693,"10/15/2020 15:00","10/15/2020",4,0
79,1,28.63998,1,2020-10-15 15:16:00,58.266654,56.424804,0.2920347,0.970359,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.35402,35.71584,"10/15/2020 15:00","10/15/2020",4,0
80,1,28.64335,1,2020-10-15 15:19:00,53.163072,51.553866,0.2665342,0.9713129,0,0.2495617,0,0.1651931,10,NA,NA,NA,15.04034,22.35656,35.67888,"10/15/2020 15:00","10/15/2020",4,0
81,1,28.64672,1,2020-10-15 15:22:00,51.36993,48.379692,0.2559568,0.9452344,0,0.2495617,0,0.1651931,33,NA,NA,NA,15.04034,22.36274,35.63308,"10/15/2020 15:00","10/15/2020",4,0
82,1,28.65009,1,2020-10-15 15:25:00,53.939016,51.926604,0.2700045,0.963981,0,0.2495617,0,0.1651931,176,NA,NA,NA,15.04034,22.46958,35.36469,"10/15/2020 15:00","10/15/2020",4,0
83,1,28.65347,1,2020-10-15 15:28:00,61.22766,57.914274,0.3053515,0.9441617,0,0.2495617,0,0.1651931,27,NA,NA,NA,15.04034,22.50053,35.32912,"10/15/2020 15:00","10/15/2020",4,0
84,1,28.65684,1,2020-10-15 15:31:00,55.885722,49.048194,0.2744929,0.8785861,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.50228,35.24995,"10/15/2020 15:00","10/15/2020",4,0
85,1,28.66021,1,2020-10-15 15:34:00,56.23653,47.069064,0.2736865,0.8373702,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.50228,35.24842,"10/15/2020 15:00","10/15/2020",4,0
86,1,28.66358,1,2020-10-15 15:37:00,52.299726,44.991408,0.2558737,0.8603447,0,0.2495617,0,0.1651931,12,NA,NA,NA,15.04034,22.51753,35.29256,"10/15/2020 15:00","10/15/2020",4,0
87,1,28.66695,1,2020-10-15 15:40:00,50.55702,45.533508,0.2496053,0.9003239,0,0.2495617,0,0.1651931,3,NA,NA,NA,15.04034,22.52228,35.27843,"10/15/2020 15:00","10/15/2020",4,0
88,1,28.67033,1,2020-10-15 15:43:00,52.146636,49.853376,0.2606477,0.9570483,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.52228,35.2892,"10/15/2020 15:00","10/15/2020",4,0
89,1,28.6737,1,2020-10-15 15:46:00,53.812818,49.172562,0.2664612,0.9143875,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.52228,35.28228,"10/15/2020 15:00","10/15/2020",4,0
90,1,28.67707,1,2020-10-15 15:49:00,54.025038,49.044828,0.2671563,0.9095452,0,0.2495617,0,0.1651931,1,NA,NA,NA,15.04034,22.52228,35.32621,"10/15/2020 15:00","10/15/2020",4,0
91,1,28.68044,1,2020-10-15 15:52:00,52.938372,48.717612,0.2625118,0.9222066,0,0.2495617,0,0.1651931,1,NA,NA,NA,15.04034,22.52228,35.40937,"10/15/2020 15:00","10/15/2020",4,0
92,1,28.68382,1,2020-10-15 15:55:00,55.699884,48.800502,0.2734866,0.8762374,0,0.2495617,0,0.1651931,0,NA,NA,NA,15.04034,22.52228,35.44589,"10/15/2020 15:00","10/15/2020",4,0
93,1,28.68719,1,2020-10-15 15:58:00,52.583418,46.018008,0.2581272,0.8770566,0,0.2495617,0,0.1651931,2,NA,NA,NA,15.04034,22.52228,35.43535,"10/15/2020 15:00","10/15/2020",4,0
94,1,28.69056,1,2020-10-15 16:01:00,49.798062,45.244944,0.2462951,0.909342,0,0.2495617,0,0.1651931,46,NA,NA,NA,15.05055,22.53792,35.35794,"10/15/2020 16:00","10/15/2020",5,0
95,1,28.69393,1,2020-10-15 16:04:00,57.943266,53.747802,0.2877995,0.9254142,0,0.2495617,0,0.1651931,135,NA,NA,NA,15.08034,22.62549,34.86427,"10/15/2020 16:00","10/15/2020",5,0
96,1,28.6973,1,2020-10-15 16:07:00,69.23304,66.822,0.3467525,0.9662371,0,0.2495617,0.0024815,0.1676746,123,NA,NA,NA,15.08034,22.67824,35.19555,"10/15/2020 16:00","10/15/2020",5,0
97,1,28.70068,1,2020-10-15 16:10:00,75.41472,71.95176,0.376788,0.9542964,0,0.2495617,0.0006312,0.1683058,79,NA,NA,NA,15.08934,22.73767,35.13271,"10/15/2020 16:00","10/15/2020",5,0
98,1,28.70405,1,2020-10-15 16:13:00,79.13424,73.73286,0.3934165,0.9321455,0.0186431,0.2682048,0,0.1683058,204,NA,NA,NA,15.16648,22.94602,35.62294,"10/15/2020 16:00","10/15/2020",5,0
99,1,28.70742,1,2020-10-15 16:16:00,84.5904,78.66798,0.4203776,0.9298062,0.0553142,0.323519,0,0.1683058,142,NA,NA,NA,15.19805,23.23327,35.68875,"10/15/2020 16:00","10/15/2020",5,0
100,1,28.71079,1,2020-10-15 16:19:00,90.38382,85.0389,0.4502558,0.9412394,0.0562888,0.3798078,0,0.1683058,161,NA,NA,NA,15.25273,23.51885,35.67298,"10/15/2020 16:00","10/15/2020",5,0
101,1,28.71416,1,2020-10-15 16:22:00,92.84724,85.7124,0.4607088,0.9231276,0.0562889,0.4360967,0,0.1683058,128,NA,NA,NA,15.31313,23.78401,35.79418,"10/15/2020 16:00","10/15/2020",5,0
102,1,28.71754,1,2020-10-15 16:25:00,94.00176,87.99588,0.4677844,0.9353168,0.0562891,0.4923858,0,0.1683058,250,NA,NA,NA,15.79653,24.43842,35.93083,"10/15/2020 16:00","10/15/2020",5,0
103,1,28.72091,1,2020-10-15 16:28:00,95.66466,92.46288,0.4792784,0.9664219,0.0518522,0.544238,0,0.1683058,336,NA,NA,NA,16.67524,25.65341,36.14865,"10/15/2020 16:00","10/15/2020",5,0
104,1,28.72428,1,2020-10-15 16:31:00,93.94518,89.39538,0.4691092,0.9519036,0.0102268,0.5544648,0.1456534,0.3139592,367,NA,NA,NA,17.5946,26.9362,36.37985,"10/15/2020 16:00","10/15/2020",5,0
105,1,28.72765,1,2020-10-15 16:34:00,96.70764,91.94784,0.4828191,0.9513674,0,0.5544648,0.054481,0.3684402,227,NA,NA,NA,18.00518,27.81494,36.13358,"10/15/2020 16:00","10/15/2020",5,0
106,1,28.73103,1,2020-10-15 16:37:00,85.23342,82.13778,0.4267493,0.9635116,0,0.5544648,0,0.3684402,129,NA,NA,NA,18.05928,28.02149,35.85215,"10/15/2020 16:00","10/15/2020",5,0
107,1,28.7344,1,2020-10-15 16:40:00,72.91752,69.49464,0.3642289,0.9527922,0,0.5544648,0,0.3684402,88,NA,NA,NA,18.05928,28.10329,35.94416,"10/15/2020 16:00","10/15/2020",5,0
108,1,28.73777,1,2020-10-15 16:43:00,70.0104,65.8935,0.3487893,0.9415488,0,0.5544648,0,0.3684402,12,NA,NA,NA,18.05928,28.16919,36.02927,"10/15/2020 16:00","10/15/2020",5,0
109,1,28.74114,1,2020-10-15 16:46:00,68.13036,63.7383,0.3389963,0.9358482,0,0.5544648,0,0.3684402,24,NA,NA,NA,18.05928,28.18575,36.04262,"10/15/2020 16:00","10/15/2020",5,0
110,1,28.74451,1,2020-10-15 16:49:00,58.303776,54.6864,0.2902583,0.9385322,0,0.5544648,0,0.3684402,15,NA,NA,NA,18.05928,28.19671,36.04826,"10/15/2020 16:00","10/15/2020",5,0
111,1,28.74789,1,2020-10-15 16:52:00,63.7215,60.03828,0.3175288,0.9417757,0,0.5544648,0,0.3684402,0,NA,NA,NA,18.05928,28.19936,35.86522,"10/15/2020 16:00","10/15/2020",5,0
112,1,28.75126,1,2020-10-15 16:55:00,56.223882,53.434968,0.2806774,0.9505778,0,0.5544648,0,0.3684402,3,NA,NA,NA,18.05928,28.19954,35.71128,"10/15/2020 16:00","10/15/2020",5,0
113,1,28.75463,1,2020-10-15 16:58:00,54.17166,53.085486,0.2722031,0.9800397,0,0.5544648,0,0.3684402,3,NA,NA,NA,18.05928,28.20621,35.61596,"10/15/2020 16:00","10/15/2020",5,0
114,1,28.758,1,2020-10-15 17:01:00,55.920756,54.027294,0.2801379,0.9678087,0,0.5544648,0,0.3684402,4,NA,NA,NA,18.05928,28.20975,35.54394,"10/15/2020 17:00","10/15/2020",6,0
115,1,28.76138,1,2020-10-15 17:04:00,62.1543,59.340462,0.3105806,0.9547691,0,0.5544648,0,0.3684402,9,NA,NA,NA,18.05928,28.21186,35.48171,"10/15/2020 17:00","10/15/2020",6,0
116,1,28.76475,1,2020-10-15 17:07:00,61.34124,59.31657,0.3073499,0.967001,0,0.5544648,0,0.3684402,55,NA,NA,NA,18.05928,28.24617,35.4323,"10/15/2020 17:00","10/15/2020",6,0
117,1,28.76812,1,2020-10-15 17:10:00,60.84552,57.282996,0.3031472,0.941478,0,0.5544648,0,0.3684402,32,NA,NA,NA,18.05928,28.30449,35.43398,"10/15/2020 17:00","10/15/2020",6,0
118,1,28.77149,1,2020-10-15 17:13:00,59.363928,54.216816,0.2939171,0.9105532,0,0.5544648,0,0.3684402,64,NA,NA,NA,18.05928,28.34114,35.4677,"10/15/2020 17:00","10/15/2020",6,0
119,1,28.77486,1,2020-10-15 17:16:00,46.14885,42.984522,0.2294135,0.9504754,0.0022121,0.5566769,0.0361785,0.4046187,78,NA,NA,NA,18.1212,28.44946,35.39898,"10/15/2020 17:00","10/15/2020",6,0
120,1,28.77824,1,2020-10-15 17:19:00,48.964206,47.612832,0.2456277,1.009392,0.026954,0.5836309,0.1808924,0.5855111,207,NA,NA,NA,19.21471,29.73267,35.32724,"10/15/2020 17:00","10/15/2020",6,0
121,1,28.78161,1,2020-10-15 17:22:00,89.23482,82.28448,0.4426811,0.9186077,0.0036716,0.5873025,0,0.5855111,185,NA,NA,NA,19.39748,30.1399,35.5064,"10/15/2020 17:00","10/15/2020",6,0
122,1,28.78498,1,2020-10-15 17:25:00,92.25426,86.82096,0.4595981,0.9413365,0,0.5873025,0,0.5855111,193,NA,NA,NA,19.40297,30.31059,35.59026,"10/15/2020 17:00","10/15/2020",6,0
123,1,28.78835,1,2020-10-15 17:28:00,89.94108,82.65258,0.4458715,0.9191191,0,0.5873025,0,0.5855111,206,NA,NA,NA,19.40819,30.51409,35.61015,"10/15/2020 17:00","10/15/2020",6,0
124,1,28.79173,1,2020-10-15 17:31:00,86.47434,80.47722,0.4298032,0.9306286,0,0.5873025,0.0490111,0.6345222,228,NA,NA,NA,19.43883,30.78123,35.83231,"10/15/2020 17:00","10/15/2020",6,0
125,1,28.7951,1,2020-10-15 17:34:00,84.18882,79.29816,0.4194919,0.9413006,0,0.5873025,0.0846556,0.7191778,280,NA,NA,NA,19.97129,31.63903,36.23702,"10/15/2020 17:00","10/15/2020",6,0
126,1,28.79847,1,2020-10-15 17:37:00,75.8664,71.11344,0.377641,0.9379432,0,0.5873025,0,0.7191778,251,NA,NA,NA,20.02229,31.95536,36.25801,"10/15/2020 17:00","10/15/2020",6,0
