Date_Time_1,DurationMin_1,envirolightlux_1,envirolightlux_9,envirotemp_1,envirotemp_9,envirorh_1,envirorh_9,envirooccupancy_1,envirooccupancy_9,envirosound_1,envirosound_9,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupb_1,waterupb_2,waterupb_3,waterupb_4,waterupb_5,waterupb_6,waterupb_7,waterupb_8,waterupb_9,waterupb_10,waterupb_11,waterupb_12,waterupb_13,waterupb_14,waterupb_15,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,zbreak_1,zbreak_2,zbreak_3,zbreak_4,zbreak_5,zbreak_6,zbreak_7,zbreak_8,zbreak_9,zbreak_10,zbreak_11,zbreak_12,zbreak_13,zbreak_14,zbreak_15,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,si13c_1,si13c_2,si13c_3,si13c_4,si13c_5,si13c_6,si13c_7,si13c_8,si13c_9,si13c_10,si13c_11,si13c_12,si13c_13,si13c_14,si13c_15,bodytemp_1,bodytemp_2,bodytemp_3,bodytemp_4,bodytemp_5,bodytemp_6,bodytemp_7,bodytemp_8,bodytemp_9,bodytemp_10,bodytemp_11,bodytemp_12,bodytemp_13,bodytemp_14,bodytemp_15
06/09/2025 20:17:20,3.000,0,0,23.23718,23.45991,42.04071,49.99104,12.63027,12.63636,5330.213,877.59,1.858067,2.09833,2.121588,2.15053,1.322645,2.05266,1.665684,2.000217,2.14779,2.19058,1.785896,1.756722,2.049252,1.704135,1.90286,1.514916,1.589444,1.584243,1.673835,1.090228,1.538501,1.261705,1.449763,1.571936,1.673633,1.368051,1.293187,1.457311,1.297683,1.401784,0.2011051,0.2356297,0.202906,0.2641967,0.1750701,0.2473759,0.1817127,0.3569255,0.1200072,0.1605108,0.1505524,0.1097638,0.212202,0.1748623,0.2775783,0.5398882,0.6016467,0.606801,0.6195901,0.3851001,0.5874668,0.4775945,0.5691777,0.6121801,0.6290467,0.5130769,0.5012105,0.5812733,0.4890741,0.5429727,0.8145435,0.7574884,0.7467057,0.7778086,0.8240827,0.7495672,0.7588627,0.7251552,0.7314417,0.7633502,0.7658823,0.7380062,0.7113469,0.7612466,0.7360848,0.3948557,1.623142,1.101637,1.064644,1.015314,0.8912939,1.228525,0.9090405,0.6343049,1.62918,1.180221,0.7880917,0.5323482,0.683167,1.741402,0.2249549,1.11272,0.358553,0.9884975,0.628906,0.4448246,0.2733763,0.2030641,0.5314029,0.8504007,0.726914,1.342518,0.4680281,0.2751776,0.68643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.73566,30.98627,36.17531,28.5829,28.52152,25.32355,32.18884,33.79824,29.50883,23.41316,34.8749,32.2896,27.9324,28.653,168,230,137,181,130,156,126,183,146,152,111,140,241,201,146,182,153,145,151,169,161,112,184,112,113,131,141,221,202,184,18,32,60,41,21,53,0,19,38,46,40,58,16,14,17,81.10245,165.7406,119.3586,90.40282,56.8074,115.0561,94.15522,113.1236,106.564,104.6604,89.45052,81.75358,124.6822,58.08701,142.3907,107.5398,186.4959,144.2531,115.4772,76.37178,139.5872,118.5344,135.9731,131.7973,123.4138,110.7468,108.2159,151.2103,77.84591,165.7861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:20:20,3.000,0,0,23.15898,23.46652,53.0411,44.88218,12.61917,12.64981,2235.62,4135.668,1.685571,2.05356,2.003789,1.985548,1.612222,1.995069,1.721579,2.056164,2.088331,2.287282,1.918282,2.589323,1.90779,1.692038,2.009854,1.337194,1.562546,1.501882,1.523149,1.322054,1.503582,1.287869,1.483858,1.475433,1.73261,1.480894,1.832154,1.300028,1.256731,1.471023,0.2038754,0.2138404,0.1679168,0.2241543,0.1607865,0.2352645,0.1875822,0.3766195,0.1440071,0.1823211,0.1879148,0.1560704,0.2600181,0.2201768,0.306272,0.4873064,0.5892753,0.5734808,0.5705788,0.4689575,0.5715316,0.4925477,0.5846693,0.5917166,0.6558267,0.551869,0.7338531,0.5373858,0.483496,0.5728672,0.7931038,0.7608878,0.7495264,0.766531,0.8199044,0.7534515,0.7482876,0.7217722,0.7068147,0.7571023,0.7717414,0.7113779,0.6814014,0.74383,0.7330068,0.3962695,1.626136,1.104804,1.066159,1.036128,0.9164056,1.235148,0.912714,0.6343049,1.715181,1.21094,0.8279766,0.5325465,0.6860563,1.74176,0.2273869,1.178986,0.4127371,0.9884975,0.628906,0.4452474,0.2733763,0.2030641,0.5395997,0.8507401,0.7289466,1.342518,0.4757071,0.2751776,0.7122182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.73765,30.96378,36.17531,28.58594,28.53906,25.32644,32.19843,33.79824,29.51742,23.44497,34.8749,32.28498,27.9324,28.65985,202,139,88,199,167,181,139,148,211,131,126,178,192,187,178,225,155,111,220,141,146,130,167,159,125,134,203,184,204,206,4,51,37,12,4,40,0,4,41,19,42,30,30,1,41,82.56318,168.3062,120.5263,92.27834,57.50505,117.1002,94.50868,114.7946,108.4512,105.0407,90.87794,82.7169,127.738,59.67964,144.6751,109.3528,189.3573,145.6563,117.6729,77.36524,141.8714,119.1308,137.8846,134.019,124.0237,112.3905,109.6245,154.5875,79.78535,168.3593,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:23:20,3.000,0,0,23.25123,23.3077,51.84005,48.53741,12.62383,12.63878,2063.313,854.6813,1.558398,1.974931,1.90529,1.996074,1.863719,2.033567,1.61191,1.980847,2.187977,2.246663,1.861018,2.613744,1.899389,1.811451,2.154791,1.23542,1.505776,1.440638,1.519614,1.532062,1.547042,1.209108,1.486775,1.515327,1.705467,1.488352,1.881519,1.273601,1.31528,1.517027,0.1660185,0.1770452,0.1347166,0.1834074,0.124775,0.181802,0.1372269,0.3311073,0.1776802,0.2022086,0.1734956,0.1526559,0.2641877,0.2640139,0.3510482,0.4504811,0.5669156,0.5461257,0.5728334,0.5423626,0.583519,0.4613885,0.5670535,0.6179261,0.6444206,0.5388233,0.7429034,0.5336457,0.5156177,0.6101918,0.7933422,0.7623445,0.7561272,0.7612417,0.8226176,0.7607712,0.7502351,0.751177,0.6929477,0.7592385,0.8012358,0.7245009,0.6709029,0.7263409,0.7044538,0.3962695,1.669544,1.107157,1.071086,1.038827,0.9316178,1.271854,0.9145513,0.67542,1.715181,1.218144,0.8279766,0.5702654,0.6918257,1.743324,0.2273869,1.181607,0.4291079,0.9884975,0.628906,0.4529851,0.2733763,0.2030641,0.5656185,0.8557252,0.7289466,1.342518,0.4775677,0.2751776,0.7263784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.73965,30.9646,36.17531,28.58898,28.55659,25.32933,32.20803,33.79824,29.51904,23.4539,34.8749,32.28036,27.9324,28.66672,109,156,100,81,196,231,157,151,127,137,169,132,142,148,117,168,187,136,116,211,211,165,137,129,130,167,188,138,163,127,6,15,79,9,7,12,4,36,16,54,16,13,44,7,9,84.68712,169.788,121.7965,93.35558,58.78694,119.4871,95.6632,115.5238,110.509,106.5116,92.47916,83.77731,129.3356,60.74331,145.9293,111.8067,191.1476,147.1119,119.0406,78.96866,144.6062,120.5695,138.8845,136.3896,125.7452,114.2584,111.0597,156.4517,81.21542,169.8951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:26:20,3.000,0,0,23.38527,23.32446,50.20019,51.96191,12.62134,12.64849,3884.969,909.0987,1.525233,1.920763,1.873583,2.215272,1.620899,1.881807,1.621174,1.910912,2.445891,2.239224,1.731743,2.022481,1.924628,1.858631,2.103678,1.213166,1.459259,1.423368,1.691108,1.358652,1.441368,1.240016,1.442191,1.728258,1.712881,1.434152,1.550871,1.358987,1.381335,1.52137,0.1564645,0.1564863,0.1227499,0.1687945,0.1362443,0.2021464,0.1538741,0.3400333,0.1578404,0.1842294,0.1433184,0.1119329,0.1962487,0.2012398,0.3138329,0.4411623,0.55102,0.5374822,0.6360452,0.473438,0.5406213,0.4656303,0.5475581,0.6930427,0.6431537,0.5046583,0.5811516,0.54528,0.5311573,0.5983939,0.7956051,0.759715,0.7597402,0.7632133,0.8402698,0.766319,0.7643644,0.7543741,0.7048604,0.7650781,0.8280319,0.76728,0.7060282,0.7430533,0.7239544,0.3962695,1.696162,1.126249,1.071543,1.046895,0.9317038,1.27456,0.9167284,0.6833163,1.71706,1.218144,0.8283801,0.582702,0.7244442,1.743324,0.2273869,1.268326,0.4345812,0.9884975,0.628906,0.4580509,0.2733763,0.2030641,0.5680568,0.8654977,0.7289466,1.376553,0.4775677,0.2801146,0.7849739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.74164,30.96791,36.17531,28.59202,28.57413,25.33223,32.21763,33.79859,29.52066,23.46083,34.8749,32.27753,27.9324,28.67357,190,87,142,147,180,206,173,187,172,172,246,211,13,192,241,184,120,171,118,172,240,143,153,128,154,239,178,17,196,243,19,41,42,0,19,4,1,22,44,39,9,15,45,4,1,85.41419,171.4685,123.0354,93.50686,60.60155,122.7103,95.89661,116.7964,112.1463,109.1736,94.21954,85.28015,130.196,62.27623,148.0251,112.871,193.0416,148.6245,119.5105,81.11366,148.1223,120.9998,140.4263,138.265,128.6788,116.3666,112.8982,157.5411,83.07059,172.249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:29:20,3.000,0,0,23.17697,23.39066,42.45705,50.71712,12.62301,12.63087,4823.619,1112.39,1.632859,1.972008,1.931665,2.020266,1.488648,1.776148,1.704498,1.861172,2.520881,2.315532,1.691377,1.898041,2.161323,1.746677,2.084358,1.283818,1.477653,1.434742,1.564935,1.250735,1.369069,1.32514,1.367231,1.842574,1.784425,1.392964,1.519106,1.577189,1.340075,1.555138,0.2256854,0.2061632,0.1638291,0.1940377,0.1471097,0.2245489,0.1849475,0.3815719,0.1212761,0.1520161,0.1463642,0.091508,0.1852467,0.1799309,0.2764145,0.4713,0.564358,0.551971,0.5815611,0.4350045,0.5108393,0.4909818,0.5308222,0.7183608,0.6659451,0.49238,0.5496185,0.6157288,0.5019466,0.5960662,0.786509,0.749316,0.7431014,0.7767071,0.8407983,0.7707516,0.7774986,0.7345634,0.7324329,0.7706521,0.8234952,0.79945,0.7290587,0.7682398,0.7462456,0.3962695,1.701146,1.127171,1.071543,1.049371,0.9343435,1.279119,0.9613079,0.6833163,1.726427,1.218144,0.8322492,0.5858576,0.7244573,1.769723,0.2633649,1.342778,0.4893511,0.9884975,0.6767534,0.4661918,0.2853262,0.2030641,0.5759885,0.9395552,0.7436877,1.393785,0.4854432,0.28948,0.8445858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.74364,30.97123,36.17531,28.59806,28.59167,25.33512,32.22899,33.80265,29.52228,23.46777,34.8749,32.27724,27.9324,28.68043,128,184,112,213,155,140,198,173,204,173,173,163,202,206,170,174,164,125,181,148,141,184,172,151,179,173,156,194,227,214,3,48,48,2,55,60,35,50,52,42,31,7,30,11,25,86.61533,173.3107,124.4801,94.0266,62.07371,125.2076,97.56012,118.6891,114.7531,111.1487,96.5642,87.08894,131.4916,63.97437,150.771,114.393,195.0979,150.2793,120.5078,82.8647,150.881,122.9846,142.5072,141.0851,130.8769,119.0966,115.0631,158.9344,85.04243,175.2819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:32:20,3.000,0,0,23.18098,23.47904,53.41949,49.90747,12.62583,12.62865,2235.128,963.23,1.774301,2.247028,1.891485,1.740818,1.618185,1.892262,1.810281,1.799146,2.16778,2.460454,1.676101,1.935791,2.208603,1.727889,2.178226,1.393709,1.664225,1.380695,1.382307,1.323437,1.465706,1.395996,1.305486,1.6401,1.903076,1.372068,1.552339,1.613394,1.355109,1.619332,0.2153564,0.2077962,0.1847906,0.2199706,0.144105,0.197125,0.1567073,0.3316831,0.114832,0.1567616,0.1573376,0.1036165,0.1998314,0.1963619,0.2873604,0.5120377,0.6417701,0.5388834,0.5033637,0.4704592,0.5447085,0.5206974,0.5120582,0.6214303,0.708087,0.4873813,0.5607504,0.6293112,0.4985016,0.6225223,0.7850538,0.7411349,0.7302902,0.7942892,0.8181508,0.7744668,0.7716033,0.7259439,0.7579241,0.7737113,0.8185403,0.8023124,0.7298714,0.7845933,0.7439697,0.3988823,1.722076,1.127171,1.071543,1.049371,0.9414953,1.279119,0.9809615,0.6833163,1.749274,1.219818,0.8322492,0.5887859,0.7291688,1.807087,0.2709966,1.406848,0.4975593,0.9884975,0.6797174,0.5202393,0.2918397,0.2030641,0.5808609,0.9523292,0.855423,1.393785,0.5538108,0.290314,0.9095021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.74563,30.97454,36.17531,28.61663,28.60921,25.33802,32.25886,33.80773,29.52391,23.4747,34.8749,32.27681,27.9324,28.68729,197,125,90,202,100,137,232,176,177,106,174,125,173,199,250,229,158,153,195,135,150,256,179,161,94,142,121,201,224,268,19,37,1,13,1,36,2,16,60,50,11,1,32,3,7,88.45979,175.1517,125.4198,95.08558,63.16969,127.1699,99.89394,121.4131,117.4196,113.16,97.81554,88.05961,134.7754,66.36074,152.6586,116.5271,197.2144,151.4449,121.9403,84.28233,153.0934,125.6451,145.498,144.0156,133.1125,120.6334,116.3729,162.5159,87.79214,177.4577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:35:20,3.000,0,0,23.28514,23.42878,51.4275,43.27718,12.62575,12.62784,2211.862,4099.384,1.88507,2.654893,1.625855,1.809756,1.505099,1.957967,1.767393,1.868196,2.063595,2.433676,1.717501,2.106534,1.989859,1.980395,2.229496,1.491349,1.957408,1.198264,1.463775,1.2309,1.539219,1.34731,1.358063,1.506047,1.842317,1.376842,1.656672,1.4201,1.542951,1.597777,0.1482172,0.1427073,0.1358109,0.1926181,0.1454568,0.1913208,0.1544645,0.2993522,0.1695995,0.1932845,0.1773079,0.1387458,0.2168504,0.228117,0.3422798,0.5447095,0.7576695,0.4639665,0.525071,0.4375784,0.5651234,0.5073252,0.5318746,0.5878989,0.6977232,0.4974876,0.6080477,0.56476,0.5706745,0.6332151,0.7910157,0.7382745,0.7379372,0.8081443,0.8185771,0.7862027,0.761832,0.7265695,0.7298236,0.7561098,0.8023323,0.7872018,0.713297,0.7800729,0.7169466,0.3999927,1.776114,1.127171,1.071543,1.053131,0.9417743,1.291919,1.033749,0.6833163,1.772071,1.225773,0.8322492,0.5906485,0.7362361,1.811559,0.2709966,1.408715,0.4975593,1.11366,0.6797174,0.5518882,0.2918397,0.2030641,0.5853333,0.955925,0.866672,1.393785,0.6013495,0.3170049,0.9578882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.74763,30.97786,36.17531,28.63656,28.62674,25.34091,32.29357,33.8128,29.52553,23.48163,34.8749,32.27638,27.9324,28.69415,167,156,124,164,180,165,209,128,215,156,187,160,152,150,188,165,160,169,171,131,156,235,113,155,168,199,158,189,183,198,18,21,2,7,21,26,0,52,28,16,28,2,30,4,59,90.80289,176.8637,125.6096,96.50222,63.52638,128.3232,101.4569,122.3759,119.1844,115.1492,100.1025,88.79263,136.5715,69.68241,155.9305,119.1392,199.2178,151.9517,123.6842,84.90828,154.5536,127.6123,146.6799,146.0973,135.3116,123.208,117.4343,164.5975,91.34914,181.0071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:38:20,3.000,0,0,23.37179,23.30955,47.4555,50.6963,12.63027,12.63538,6476.844,872.9738,1.81107,2.297683,1.610456,1.890084,1.33701,1.963259,1.579423,2.167919,2.126438,2.296735,1.793335,2.342659,2.191132,1.81617,2.189438,1.440919,1.692119,1.214244,1.520907,1.108703,1.570152,1.192351,1.597635,1.49685,1.685678,1.395319,1.839825,1.585146,1.385038,1.574459,0.1867504,0.1586822,0.1435006,0.1882968,0.1525325,0.2067219,0.189567,0.3589975,0.1895845,0.2272208,0.1945719,0.160809,0.2198967,0.2130015,0.3324881,0.5238649,0.6555991,0.4613856,0.5478566,0.3897229,0.5684276,0.4525948,0.6186451,0.6021485,0.6549476,0.5166454,0.676036,0.6233053,0.5213627,0.6221957,0.7959059,0.7371336,0.752651,0.8047604,0.8293508,0.7998484,0.7545776,0.7363322,0.703739,0.7337785,0.7783191,0.7861497,0.72295,0.7610072,0.7196854,0.3999927,1.78529,1.127223,1.073067,1.096457,0.941987,1.305731,1.039214,0.6833163,1.772071,1.225773,0.8322492,0.5907833,0.7362361,1.813444,0.2709966,1.408715,0.4975593,1.266187,0.6797305,0.5620936,0.2918397,0.2030641,0.662838,0.9723843,0.866672,1.393785,0.6018665,0.3449091,0.9612752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.74963,30.98117,36.17531,28.6565,28.64428,25.34381,32.32828,33.81787,29.52715,23.48857,34.8749,32.27595,27.9324,28.70101,210,199,136,179,110,161,106,211,202,168,174,179,226,136,174,231,197,139,218,184,154,130,235,158,162,142,220,218,137,145,0,12,35,13,26,41,0,49,44,10,16,16,41,0,43,92.82503,179.2638,126.2511,97.36478,64.63822,130.1027,102.0596,124.4746,121.0789,116.9747,101.7464,90.46379,138.9717,71.06726,158.6729,121.4966,202.0057,152.8705,124.9669,86.30795,156.5692,128.5299,149.0413,148.3421,137.3816,125.1303,119.4268,167.3145,93.00435,183.984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:41:20,3.000,0,0,23.13387,23.33925,45.99052,51.70984,12.62232,12.6312,2133.212,854.8339,1.708062,1.740797,1.812132,1.888973,1.410046,2.010775,1.598453,2.268162,2.186827,2.319693,1.721449,2.23709,2.115046,1.608386,2.078924,1.350232,1.289353,1.388106,1.479838,1.170342,1.598299,1.217556,1.698828,1.568745,1.731369,1.357484,1.750874,1.533943,1.21197,1.547652,0.2171696,0.191506,0.1897089,0.2218134,0.1687492,0.2115801,0.1823054,0.3627123,0.1340861,0.1952991,0.1504462,0.1287543,0.1969808,0.1840781,0.2750745,0.4934897,0.4971904,0.5206115,0.5448686,0.4110833,0.581531,0.4587672,0.6490637,0.6211991,0.6634083,0.4971366,0.6451703,0.6019163,0.4607453,0.5942847,0.7905213,0.740702,0.7657723,0.7834089,0.8300833,0.7951459,0.7610812,0.7498646,0.7172018,0.7466761,0.7890124,0.7825429,0.7247439,0.753165,0.7446082,0.3999927,1.79191,1.197767,1.076273,1.137451,0.9481601,1.305731,1.039214,0.6928834,1.772071,1.226147,0.8412208,0.5996193,0.7362574,1.825773,0.2799199,1.439004,0.4975593,1.274116,0.7515044,0.5632026,0.2918397,0.2030641,0.6903408,0.9733613,0.8710176,1.393785,0.6018665,0.3449091,1.043577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.75162,30.98449,36.17531,28.67644,28.66182,25.3467,32.36299,33.82295,29.52877,23.4955,34.8749,32.27552,27.9324,28.70787,102,111,141,222,147,182,192,187,131,203,160,210,125,138,194,156,103,151,235,169,205,177,167,149,209,168,243,127,155,219,9,82,45,31,16,54,0,69,97,13,54,32,22,0,17,94.58402,182.2823,127.8878,99.39547,66.0048,132.0445,102.3919,126.9115,123.0495,118.0606,103.3848,93.16212,141.186,71.71094,160.6178,123.5793,205.2362,154.7543,127.3736,87.9556,158.8415,129.2612,151.7579,150.5614,138.7313,127.0694,122.5389,169.8253,93.89193,186.2029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:44:20,3.000,0,0,23.1975,23.40789,52.9631,50.45581,12.62491,12.64218,2069.995,858.2287,1.688573,1.765421,1.90323,1.954895,1.502284,2.032641,1.681357,2.162837,2.19603,2.398407,1.733437,2.090203,1.86104,1.774206,1.96698,1.297836,1.33055,1.441125,1.514689,1.259455,1.591056,1.299408,1.647094,1.605896,1.768801,1.384959,1.609843,1.338556,1.375443,1.470221,0.1593783,0.1503318,0.1587441,0.2045575,0.1623698,0.2000172,0.1529984,0.3136043,0.120791,0.1752968,0.1213874,0.09338788,0.1703764,0.1813875,0.2620025,0.4854044,0.5057468,0.5456707,0.5627693,0.4388075,0.5862209,0.4838024,0.6207255,0.6258405,0.684505,0.5017945,0.6010787,0.5288882,0.5108032,0.562676,0.7686201,0.7530374,0.7575805,0.7748386,0.8380219,0.7827398,0.7726126,0.7624682,0.7312348,0.7380704,0.7990096,0.7706132,0.7190324,0.7750516,0.7475739,0.4367547,1.80515,1.202118,1.080222,1.137451,0.9559989,1.305731,1.039214,0.6954011,1.772071,1.229415,0.8468357,0.6512137,0.7503209,1.955413,0.2867437,1.459132,0.4975593,1.274116,0.7644132,0.5632026,0.2918397,0.2238974,0.6916795,0.9733613,0.8973919,1.393785,0.6059805,0.3518016,1.078579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.75362,30.9878,36.17531,28.69637,28.67935,25.3496,32.39769,33.82803,29.5304,23.50122,34.8749,32.27509,27.9324,28.71473,136,162,210,203,160,183,216,149,168,117,54,169,168,234,83,165,153,225,167,173,168,234,138,179,100,68,158,187,237,125,20,52,40,14,75,25,4,23,76,17,73,7,27,9,42,95.22591,184.6019,129.8214,101.5672,67.71605,134.1368,103.732,128.6922,125.2632,119.4755,104.3914,95.37763,142.1498,74.31929,162.3308,124.4447,207.7347,157.0425,129.9185,89.94093,161.2924,130.9761,153.8079,153.1142,140.4528,128.3196,125.1243,171.0493,96.80381,188.1241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
06/09/2025 20:47:20,3.000,0,0,23.31514,23.49758,50.90019,49.68519,12.61996,12.63891,2060.482,866.0568,1.601344,1.853385,1.969223,2.020135,1.549685,1.984556,1.628226,2.032934,2.065129,2.325815,1.895109,2.167576,2.019791,1.98181,2.309979,1.243069,1.406567,1.469517,1.568271,1.322605,1.524358,1.267593,1.553402,1.525376,1.689642,1.495785,1.615009,1.471449,1.524172,1.740928,0.1441677,0.128822,0.146596,0.1827344,0.1321997,0.1672188,0.1257431,0.2837657,0.1366978,0.1858551,0.1456054,0.1031601,0.1814502,0.1986598,0.296701,0.4611438,0.5315911,0.5631596,0.5817517,0.4542067,0.5704244,0.4691277,0.5837914,0.5895444,0.6620869,0.5473778,0.6197169,0.5752451,0.5697629,0.6617457,0.7781397,0.7590349,0.7463648,0.776372,0.8530924,0.7681068,0.7783429,0.7644781,0.7384935,0.7271821,0.7893421,0.7463367,0.7281138,0.7697546,0.7527215,0.45468,1.853644,1.216347,1.132286,1.137451,0.9728095,1.328857,1.039214,0.6954011,1.7725,1.237906,0.8557753,0.6580495,0.8002381,1.976215,0.2867437,1.460778,0.4994778,1.274116,0.787688,0.5632026,0.326869,0.2616578,0.7240344,0.9733613,0.904269,1.405591,0.6130509,0.360321,1.105206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.83327,28.75561,30.99112,36.17531,28.71631,28.69689,25.35249,32.4324,33.8331,29.53202,23.49252,34.8749,32.27465,27.9324,28.72159,116,114,155,157,138,204,230,256,135,197,168,124,222,146,198,151,129,192,181,190,233,212,245,108,174,186,141,233,192,184,15,33,57,24,1,4,7,0,16,12,73,25,28,25,54,96.28716,187.5062,132.3923,103.0709,69.28948,136.4941,105.79,131.0273,127.6069,120.5632,105.6656,96.10957,144.7123,76.28209,164.2649,125.7855,210.9089,159.8979,131.6727,91.82644,163.9999,133.3728,156.3662,155.739,141.8259,129.8188,126.1956,173.9722,99.07674,190.3365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
