"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","ee.acc","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","wheel","wheel.acc","pedmeter","allmeter","body.temp","C13","minute","hour","day","exp.minute","exp.hour","exp.day","enviro.light","enviro.temp","enviro.sound"
"12","1_1",36.64359,"1",2025-04-07 13:34:30,110.87268,86.05614,0.5321273,6.6472311,0.7756127,0,0.0052483449,0,0,4,NA,NA,NA,3.1085603,5.381631,-1,-1,2025-04-07 13:34:00,2025-04-07 13:00:00,"2025-04-08",33,0,0,48.93333,23.42583,816.0144
"13","1_1",36.64359,"1",2025-04-07 13:37:30,107.391,82.99116,0.5150161,7.1622472,0.7730348,0,0.0052483449,0,0,12,NA,NA,NA,3.1085603,5.388034,-1,-1,2025-04-07 13:37:00,2025-04-07 13:00:00,"2025-04-08",36,0,0,47.81111,23.53356,857.9358
"14","1_1",36.64359,"1",2025-04-07 13:40:30,107.23818,84.32232,0.5158862,7.6781334,0.7862671,0,0.0052483449,0,0,50,NA,NA,NA,3.1085603,5.397742,-1,-1,2025-04-07 13:40:00,2025-04-07 13:00:00,"2025-04-08",39,0,0,46.04445,23.50521,3578.967
"15","1_1",36.64359,"1",2025-04-07 13:43:30,107.11512,84.32358,0.5154026,8.193536,0.7854305,0,0.0052483449,0,0,35,NA,NA,NA,3.1085603,5.416367,-1,-1,2025-04-07 13:43:00,2025-04-07 13:00:00,"2025-04-08",42,0,0,44.41111,23.37305,1126.929
"16","1_1",36.64359,"1",2025-04-07 13:46:30,90.9672,71.64234,0.4377382,8.6312742,0.7920213,0,0.0052483449,0,0,16,NA,NA,NA,3.1085603,5.42152,-1,-1,2025-04-07 13:46:00,2025-04-07 13:00:00,"2025-04-08",45,0,0,44.75555,23.42529,846.3368
"17","1_1",36.64359,"1",2025-04-07 13:49:30,47.159634,38.063526,0.2279544,8.8592286,0.8217634,0,0.0052483449,0,0,36,NA,NA,NA,3.3326043,5.663127,-1,-1,2025-04-07 13:49:00,2025-04-07 13:00:00,"2025-04-08",48,0,0,43.67778,23.52779,918.7621
"18","1_1",36.64359,"1",2025-04-07 13:52:30,55.548102,48.155412,0.272175,9.1314036,0.850256,0.006643165,0.0118915099,0.0007415771,0.0007415771,103,NA,NA,NA,3.6424153,6.004608,-1,-1,2025-04-07 13:52:00,2025-04-07 13:00:00,"2025-04-08",51,0,0,43.01111,23.537,3777.714
"19","1_1",36.64359,"1",2025-04-07 13:55:30,106.39158,92.00976,0.521052,9.6524556,0.8635377,0.01490225,0.0267937599,0.0017303469,0.002471924,201,NA,NA,NA,3.8588983,6.411606,-1,-1,2025-04-07 13:55:00,2025-04-07 13:00:00,"2025-04-08",54,0,0,44.3,23.37996,870.5105
"20","1_1",36.64359,"1",2025-04-07 13:58:30,141.38268,116.08122,0.685575,10.3380306,0.8272636,0,0.0267937599,0,0.002471924,212,NA,NA,NA,4.0106953,6.819651,-1,-1,2025-04-07 13:58:00,2025-04-07 13:00:00,"2025-04-08",57,0,0,45.51667,23.41746,957.6983
"21","1_1",36.64359,"1",2025-04-07 14:01:30,153.65334,121.30458,0.7397107,11.0777413,0.7886789,0,0.0267937599,0,0.002471924,227,NA,NA,NA,4.4809213,7.472691,-1,-1,2025-04-07 14:01:00,2025-04-07 14:00:00,"2025-04-08",60,1,0,43.38889,23.51661,844.7826
"22","1_1",36.64359,"1",2025-04-07 14:04:30,135.81768,106.40106,0.6529371,11.7306784,0.7825037,0,0.0267937599,0,0.002471924,100,NA,NA,NA,4.6738913,7.767806,-1,-1,2025-04-07 14:04:00,2025-04-07 14:00:00,"2025-04-08",63,1,0,42.75,23.56556,4017.597
"23","1_1",36.64359,"1",2025-04-07 14:07:30,119.1765,93.81156,0.5734302,12.3041086,0.7876815,0,0.0267937599,0,0.002471924,39,NA,NA,NA,4.6738913,7.813327,-1,-1,2025-04-07 14:07:00,2025-04-07 14:00:00,"2025-04-08",66,1,0,43.96111,23.37679,884.0756
"24","1_1",36.64359,"1",2025-04-07 14:10:30,108.8214,86.98908,0.5250752,12.8291838,0.7994549,0,0.0267937599,0,0.002471924,42,NA,NA,NA,4.6738913,7.853487,-1,-1,2025-04-07 14:10:00,2025-04-07 14:00:00,"2025-04-08",69,1,0,43.48889,23.40224,859.9277
"25","1_1",36.64359,"1",2025-04-07 14:13:30,103.78554,84.35262,0.5023128,13.3314966,0.8126813,0,0.0267937599,0,0.002471924,41,NA,NA,NA,4.6738913,7.906231,-1,-1,2025-04-07 14:13:00,2025-04-07 14:00:00,"2025-04-08",72,1,0,42.78889,23.4872,816.9438
"26","1_1",36.64359,"1",2025-04-07 14:16:30,101.86374,83.57472,0.4938786,13.8253752,0.8204759,0,0.0267937599,0,0.002471924,66,NA,NA,NA,4.6786413,7.963045,-1,-1,2025-04-07 14:16:00,2025-04-07 14:00:00,"2025-04-08",75,1,0,54.03333,23.52558,3147.192
"27","1_1",36.64359,"1",2025-04-07 14:19:30,101.24832,82.72806,0.4905168,14.315892,0.8171324,0,0.0267937599,0,0.002471924,49,NA,NA,NA,4.6941993,8.082291,-1,-1,2025-04-07 14:19:00,2025-04-07 14:00:00,"2025-04-08",78,1,0,75.87778,22.35588,1278.473
"28","1_1",36.64359,"1",2025-04-07 14:22:30,99.53628,80.30412,0.4810887,14.7969807,0.8066366,0,0.0267937599,0,0.002471924,15,NA,NA,NA,4.6941993,8.092222,-1,-1,2025-04-07 14:22:00,2025-04-07 14:00:00,"2025-04-08",81,1,0,70.4,21.95773,1229.301
"29","1_1",36.64359,"1",2025-04-07 14:25:30,97.04904,76.8846,0.4675047,15.2644854,0.7921925,0,0.0267937599,0,0.002471924,9,NA,NA,NA,4.6941993,8.09243,-1,-1,2025-04-07 14:25:00,2025-04-07 14:00:00,"2025-04-08",84,1,0,68.35,22.16731,1339.956
"30","1_1",36.64359,"1",2025-04-07 14:28:30,96.47784,75.38928,0.4635997,15.7280851,0.7815393,0,0.0267937599,0,0.002471924,5,NA,NA,NA,4.6941993,8.09511,-1,-1,2025-04-07 14:28:00,2025-04-07 14:00:00,"2025-04-08",87,1,0,66.77778,22.11059,1747.285
"31","1_1",36.64359,"1",2025-04-07 14:31:30,96.18492,74.57388,0.4615435,16.1896286,0.7753969,0,0.0267937599,0,0.002471924,17,NA,NA,NA,4.6944933,8.106829,-1,-1,2025-04-07 14:31:00,2025-04-07 14:00:00,"2025-04-08",90,1,0,67.42778,22.09643,1301.358
"32","1_1",36.64359,"1",2025-04-07 14:34:30,95.01012,73.59042,0.455826,16.6454546,0.7746037,0,0.0267937599,0,0.002471924,43,NA,NA,NA,4.7240873,8.196243,-1,-1,2025-04-07 14:34:00,2025-04-07 14:00:00,"2025-04-08",93,1,0,66.18889,22.11805,1757.489
"33","1_1",36.64359,"1",2025-04-07 14:37:30,94.48242,73.05552,0.4531545,17.0986091,0.7732567,0,0.0267937599,0,0.002471924,10,NA,NA,NA,4.7262933,8.216964,-1,-1,2025-04-07 14:37:00,2025-04-07 14:00:00,"2025-04-08",96,1,0,66.97778,22.11415,954.6082
"34","1_1",36.64359,"1",2025-04-07 14:40:30,94.52964,72.99744,0.4532764,17.5518855,0.7722688,0,0.0267937599,0,0.002471924,12,NA,NA,NA,4.7262933,8.237159,-1,-1,2025-04-07 14:40:00,2025-04-07 14:00:00,"2025-04-08",99,1,0,49.13334,22.43185,1319.099
"35","1_1",36.64359,"1",2025-04-07 14:43:30,94.08726,73.27164,0.4518364,18.0037219,0.7788219,0.00664605,0.0334398099,0,0.002471924,27,NA,NA,NA,4.7262933,8.26944,-1,-1,2025-04-07 14:43:00,2025-04-07 14:00:00,"2025-04-08",102,1,0,48.54445,22.78383,844.168
"36","1_1",36.64359,"1",2025-04-07 14:46:30,93.64218,73.15518,0.4499536,18.4536755,0.7813312,0.00189888,0.0353386899,0,0.002471924,8,NA,NA,NA,4.7330713,8.319208,-1,-1,2025-04-07 14:46:00,2025-04-07 14:00:00,"2025-04-08",105,1,0,47.96667,23.04996,835.17
"37","1_1",36.64359,"1",2025-04-07 14:49:30,93.64002,72.14976,0.4488329,18.9025084,0.7709026,0,0.0353386899,0,0.002471924,17,NA,NA,NA,4.7362933,8.349065,-1,-1,2025-04-07 14:49:00,2025-04-07 14:00:00,"2025-04-08",108,1,0,48.18889,23.27241,761.6324
"38","1_1",36.64359,"1",2025-04-07 14:52:30,104.92452,81.51378,0.5036617,19.4061701,0.7754036,0,0.0353386899,0,0.002471924,0,NA,NA,NA,4.7362933,8.361757,-1,-1,2025-04-07 14:52:00,2025-04-07 14:00:00,"2025-04-08",111,1,0,45.3,23.44731,871.6535
"39","1_1",36.64359,"1",2025-04-07 14:55:30,121.65516,96.11358,0.5857447,19.9919148,0.7898199,0,0.0353386899,0,0.002471924,0,NA,NA,NA,4.7362933,8.361757,-1,-1,2025-04-07 14:55:00,2025-04-07 14:00:00,"2025-04-08",114,1,0,45,23.47965,745.3508
"40","1_1",36.64359,"1",2025-04-07 14:58:30,119.12382,93.38622,0.5727521,20.5646669,0.78382,0,0.0353386899,0,0.002471924,473,NA,NA,NA,4.7536453,8.380031,-1,-1,2025-04-07 14:58:00,2025-04-07 14:00:00,"2025-04-08",117,1,0,45.28889,23.46865,754.3033
"41","1_1",36.64359,"1",2025-04-07 15:01:30,111.67464,86.19228,0.5354385,21.1001054,0.7718385,0,0.0353386899,0,0.002471924,130,NA,NA,NA,5.0074243,8.775913,-1,-1,2025-04-07 15:01:00,2025-04-07 15:00:00,"2025-04-08",120,2,0,48.1,23.46278,827.665
"42","1_1",36.64359,"1",2025-04-07 15:04:30,109.0392,83.28066,0.521832,21.6219374,0.7638144,0,0.0353386899,0,0.002471924,12,NA,NA,NA,5.0076023,8.825899,-1,-1,2025-04-07 15:04:00,2025-04-07 15:00:00,"2025-04-08",123,2,0,48.93333,23.58123,2886.766
"43","1_1",36.64359,"1",2025-04-07 15:07:30,106.49778,81.5469,0.5098987,22.1318361,0.7659431,0,0.0353386899,0,0.002471924,28,NA,NA,NA,5.0076023,8.829607,-1,-1,2025-04-07 15:07:00,2025-04-07 15:00:00,"2025-04-08",126,2,0,49,23.54353,796.2845
"44","1_1",36.64359,"1",2025-04-07 15:10:30,104.04426,80.54802,0.4991246,22.6309607,0.774267,0,0.0353386899,0,0.002471924,38,NA,NA,NA,5.0076023,8.842829,-1,-1,2025-04-07 15:10:00,2025-04-07 15:00:00,"2025-04-08",129,2,0,48.21111,23.63686,3056.43
"45","1_1",36.64359,"1",2025-04-07 15:13:30,102.99942,79.53282,0.4938841,23.1248448,0.7721813,0,0.0353386899,0,0.002471924,49,NA,NA,NA,5.0076023,8.866863,-1,-1,2025-04-07 15:13:00,2025-04-07 15:00:00,"2025-04-08",132,2,0,51,23.49996,1591.84
"46","1_1",36.64359,"1",2025-04-07 15:16:30,102.48126,78.82842,0.4910628,23.6159076,0.7692558,0,0.0353386899,0,0.002471924,58,NA,NA,NA,5.0076023,8.891908,-1,-1,2025-04-07 15:16:00,2025-04-07 15:00:00,"2025-04-08",135,2,0,51,23.50312,803.3465
"47","1_1",36.64359,"1",2025-04-07 15:19:30,101.8581,78.65502,0.4884153,24.1043229,0.772226,0,0.0353386899,0,0.002471924,76,NA,NA,NA,5.0076023,8.933228,-1,-1,2025-04-07 15:19:00,2025-04-07 15:00:00,"2025-04-08",138,2,0,51,23.59053,1156.637
"48","1_1",36.64359,"1",2025-04-07 15:22:30,102.03186,78.90012,0.4893711,24.593694,0.7733189,0,0.0353386899,0,0.002471924,48,NA,NA,NA,5.0076023,8.956742,-1,-1,2025-04-07 15:22:00,2025-04-07 15:00:00,"2025-04-08",141,2,0,51,23.50821,4731.958
"49","1_1",36.64359,"1",2025-04-07 15:25:30,102.78606,79.19556,0.4926701,25.0863641,0.770571,0,0.0353386899,0,0.002471924,53,NA,NA,NA,5.0076023,8.982465,-1,-1,2025-04-07 15:25:00,2025-04-07 15:00:00,"2025-04-08",144,2,0,51,23.39891,816.0726
"50","1_1",36.64359,"1",2025-04-07 15:28:30,103.08288,78.31986,0.4928713,25.5792354,0.7598295,0,0.0353386899,0,0.002471924,34,NA,NA,NA,5.0076023,9.009752,-1,-1,2025-04-07 15:28:00,2025-04-07 15:00:00,"2025-04-08",147,2,0,51,23.44994,804.0286
"51","1_1",36.64359,"1",2025-04-07 15:31:30,102.7605,77.6193,0.490826,26.0700614,0.7554424,0,0.0353386899,0,0.002471924,71,NA,NA,NA,5.0076023,9.041118,-1,-1,2025-04-07 15:31:00,2025-04-07 15:00:00,"2025-04-08",150,2,0,51,23.5549,837.4724
"52","1_1",36.64359,"1",2025-04-07 15:34:30,101.78028,78.189,0.4875931,26.5576545,0.768378,0,0.0353386899,0,0.002471924,3,NA,NA,NA,5.0076023,9.087296,-1,-1,2025-04-07 15:34:00,2025-04-07 15:00:00,"2025-04-08",153,2,0,48.51111,23.47764,4506.932
"53","1_1",36.64359,"1",2025-04-07 15:37:30,110.79144,86.12706,0.5318856,27.0895401,0.7772444,0,0.0353386899,0,0.002471924,72,NA,NA,NA,5.0076023,9.186469,-1,-1,2025-04-07 15:37:00,2025-04-07 15:00:00,"2025-04-08",156,2,0,47.46667,23.36662,796.2083
"54","1_1",36.64359,"1",2025-04-07 15:40:30,124.99116,97.32222,0.6002284,27.6897685,0.7786518,0,0.0353386899,0,0.002471924,6,NA,NA,NA,5.0076023,9.206129,-1,-1,2025-04-07 15:40:00,2025-04-07 15:00:00,"2025-04-08",159,2,0,47.04445,23.41849,1166.604
"55","1_1",36.64359,"1",2025-04-07 15:43:30,123.48318,95.42442,0.5921866,28.2819551,0.7728112,0,0.0353386899,0,0.002471924,11,NA,NA,NA,5.0076023,9.210349,-1,-1,2025-04-07 15:43:00,2025-04-07 15:00:00,"2025-04-08",162,2,0,48,23.52208,826.1333
"56","1_1",36.64359,"1",2025-04-07 15:46:30,113.48334,86.53068,0.5429408,28.8248959,0.7620391,0,0.0353386899,0,0.002471924,15,NA,NA,NA,5.0076023,9.227569,-1,-1,2025-04-07 15:46:00,2025-04-07 15:00:00,"2025-04-08",165,2,0,48.46667,23.52045,4753.492
"57","1_1",36.64359,"1",2025-04-07 15:49:30,100.37502,75.23022,0.4787825,29.3036784,0.7484844,0,0.0353386899,0,0.002471924,72,NA,NA,NA,5.0076023,9.257379,-1,-1,2025-04-07 15:49:00,2025-04-07 15:00:00,"2025-04-08",168,2,0,48.13334,23.35535,807.3786
"58","1_1",36.64359,"1",2025-04-07 15:52:30,100.5186,75.15726,0.4792677,29.7829461,0.7472202,0,0.0353386899,0,0.002471924,30,NA,NA,NA,5.0076023,9.297279,-1,-1,2025-04-07 15:52:00,2025-04-07 15:00:00,"2025-04-08",171,2,0,49.3,23.39227,806.4185
"59","1_1",36.64359,"1",2025-04-07 15:55:30,108.9915,82.19712,0.5204455,30.3033916,0.7542376,0,0.0353386899,0,0.002471924,29,NA,NA,NA,5.0076023,9.312029,-1,-1,2025-04-07 15:55:00,2025-04-07 15:00:00,"2025-04-08",174,2,0,47.06667,23.49008,813.1493
"60","1_1",36.64359,"1",2025-04-07 15:58:30,100.55286,75.0402,0.4792733,30.7826649,0.745908,0,0.0353386899,0,0.002471924,47,NA,NA,NA,5.0076023,9.333639,-1,-1,2025-04-07 15:58:00,2025-04-07 15:00:00,"2025-04-08",177,2,0,50.27778,23.58577,4643.196
"61","1_1",36.64359,"1",2025-04-07 16:01:30,92.1765,69.53826,0.440177,31.2228419,0.7542064,0,0.0353386899,0,0.002471924,90,NA,NA,NA,5.0402723,9.433369,-1,-1,2025-04-07 16:01:00,2025-04-07 16:00:00,"2025-04-08",180,3,0,49.01111,23.38114,1173.216
"62","1_1",36.64359,"1",2025-04-07 16:04:30,94.88538,75.95748,0.4579523,31.6807942,0.7996547,0,0.0353386899,0,0.002471924,148,NA,NA,NA,5.1662133,9.719809,-1,-1,2025-04-07 16:04:00,2025-04-07 16:00:00,"2025-04-08",183,3,0,49,23.38174,934.1425
"63","1_1",36.64359,"1",2025-04-07 16:07:30,97.6173,79.18344,0.4722866,32.1530808,0.811465,0,0.0353386899,0,0.002471924,57,NA,NA,NA,5.2504083,10.042349,-1,-1,2025-04-07 16:07:00,2025-04-07 16:00:00,"2025-04-08",186,3,0,49,23.45596,830.9785
"64","1_1",36.64359,"1",2025-04-07 16:10:30,99.02226,78.30312,0.47685,32.6299308,0.7908778,0,0.0353386899,0,0.002471924,9,NA,NA,NA,5.2517423,10.082449,-1,-1,2025-04-07 16:10:00,2025-04-07 16:00:00,"2025-04-08",189,3,0,49,23.56594,2160.067
"65","1_1",36.64359,"1",2025-04-07 16:13:30,99.54762,77.21232,0.4777139,33.1076447,0.7756569,0,0.0353386899,0,0.002471924,20,NA,NA,NA,5.2517423,10.092399,-1,-1,2025-04-07 16:13:00,2025-04-07 16:00:00,"2025-04-08",192,3,0,49,23.41761,3339.829
"66","1_1",36.64359,"1",2025-04-07 16:16:30,99.49992,75.78264,0.4759447,33.5835894,0.7616709,0,0.0353386899,0,0.002471924,26,NA,NA,NA,5.2517423,10.107179,-1,-1,2025-04-07 16:16:00,2025-04-07 16:00:00,"2025-04-08",195,3,0,49,23.36048,852.3707
"67","1_1",36.64359,"1",2025-04-07 16:19:30,99.16614,74.1045,0.4727734,34.0563628,0.7473149,0,0.0353386899,0,0.002471924,6,NA,NA,NA,5.2517423,10.120919,-1,-1,2025-04-07 16:19:00,2025-04-07 16:00:00,"2025-04-08",198,3,0,49,23.421,1054.492
"68","1_1",36.64359,"1",2025-04-07 16:22:30,101.05608,75.39246,0.4816461,34.5380089,0.7459177,0,0.0353386899,0,0.002471924,0,NA,NA,NA,5.2517423,10.122449,-1,-1,2025-04-07 16:22:00,2025-04-07 16:00:00,"2025-04-08",201,3,0,49,23.5291,962.0708
"69","1_1",36.64359,"1",2025-04-07 16:25:30,104.27346,78.6027,0.4978763,35.0358852,0.7537994,0,0.0353386899,0,0.002471924,50,NA,NA,NA,5.2517423,10.144689,-1,-1,2025-04-07 16:25:00,2025-04-07 16:00:00,"2025-04-08",204,3,0,49,23.54105,4839.067
"70","1_1",36.64359,"1",2025-04-07 16:28:30,104.81622,78.90516,0.5003498,35.536235,0.7528517,0,0.0353386899,0,0.002471924,28,NA,NA,NA,5.2517423,10.150989,-1,-1,2025-04-07 16:28:00,2025-04-07 16:00:00,"2025-04-08",207,3,0,49,23.37457,836.5668
"71","1_1",36.64359,"1",2025-04-07 16:31:30,103.74462,77.7384,0.4948362,36.0310712,0.7493552,0,0.0353386899,0,0.002471924,8,NA,NA,NA,5.2517423,10.150989,-1,-1,2025-04-07 16:31:00,2025-04-07 16:00:00,"2025-04-08",210,3,0,49,23.40912,834.1196
"72","1_1",36.64359,"1",2025-04-07 16:34:30,101.82708,76.12086,0.4854903,36.5165615,0.7476153,0,0.0353386899,0,0.002471924,35,NA,NA,NA,5.2557973,10.166319,-1,-1,2025-04-07 16:34:00,2025-04-07 16:00:00,"2025-04-08",213,3,0,49,23.50636,841.4412
"73","1_1",36.64359,"1",2025-04-07 16:37:30,104.79408,78.732,0.5000712,37.0166327,0.7510855,0,0.0353386899,0,0.002471924,9,NA,NA,NA,5.2717423,10.193489,-1,-1,2025-04-07 16:37:00,2025-04-07 16:00:00,"2025-04-08",216,3,0,49,23.57123,4792.346
"74","1_1",36.64359,"1",2025-04-07 16:40:30,109.65234,83.07342,0.5240191,37.5406518,0.7575279,0,0.0353386899,0,0.002471924,2,NA,NA,NA,5.2717423,10.197129,-1,-1,2025-04-07 16:40:00,2025-04-07 16:00:00,"2025-04-08",219,3,0,49,23.37719,1162.513
"75","1_1",36.64359,"1",2025-04-07 16:43:30,103.16922,78.1692,0.493045,38.0336968,0.7576172,0,0.0353386899,0,0.002471924,24,NA,NA,NA,5.2762413,10.222349,-1,-1,2025-04-07 16:43:00,2025-04-07 16:00:00,"2025-04-08",222,3,0,49,23.3978,827.7535
"76","1_1",36.64359,"1",2025-04-07 16:46:30,95.48904,72.07326,0.4560354,38.4897322,0.7548344,0,0.0353386899,0,0.002471924,19,NA,NA,NA,5.3086723,10.296319,-1,-1,2025-04-07 16:46:00,2025-04-07 16:00:00,"2025-04-08",225,3,0,49,23.48676,883.6177
"77","1_1",36.64359,"1",2025-04-07 16:49:30,94.09626,70.72584,0.4490561,38.9387883,0.7517354,0,0.0353386899,0,0.002471924,19,NA,NA,NA,5.3117423,10.322619,-1,-1,2025-04-07 16:49:00,2025-04-07 16:00:00,"2025-04-08",228,3,0,49,23.59828,3243.384
"78","1_1",36.64359,"1",2025-04-07 16:52:30,94.91772,72.2544,0.4539842,39.3927725,0.7609372,0,0.0353386899,0,0.002471924,71,NA,NA,NA,5.3161303,10.401219,-1,-1,2025-04-07 16:52:00,2025-04-07 16:00:00,"2025-04-08",231,3,0,49,23.4241,2192.242
"79","1_1",36.64359,"1",2025-04-07 16:55:30,97.97184,75.89658,0.4700486,39.8628211,0.7746959,0,0.0353386899,0,0.002471924,23,NA,NA,NA,5.3217413,10.478609,-1,-1,2025-04-07 16:55:00,2025-04-07 16:00:00,"2025-04-08",234,3,0,49,23.39435,862.8702
"80","1_1",36.64359,"1",2025-04-07 16:58:30,105.9918,80.5152,0.5067635,40.3695846,0.7608117,0,0.0353386899,0,0.002471924,3,NA,NA,NA,5.3217413,10.490109,-1,-1,2025-04-07 16:58:00,2025-04-07 16:00:00,"2025-04-08",237,3,0,49,23.46724,838.9502
"81","1_1",36.64359,"1",2025-04-07 17:01:30,108.8106,80.9571,0.5183611,40.8879457,0.7439187,0,0.0353386899,0,0.002471924,41,NA,NA,NA,5.3217413,10.527109,-1,-1,2025-04-07 17:01:00,2025-04-07 17:00:00,"2025-04-08",240,4,0,49,23.57926,2737.838
"82","1_1",36.64359,"1",2025-04-07 17:04:30,98.79228,73.2735,0.4703808,41.3583265,0.7417114,0,0.0353386899,0,0.002471924,26,NA,NA,NA,5.3273533,10.576409,-1,-1,2025-04-07 17:04:00,2025-04-07 17:00:00,"2025-04-08",243,4,0,49,23.42662,3101.521
"83","1_1",36.64359,"1",2025-04-07 17:07:30,98.33508,73.43208,0.4687545,41.827081,0.7464872,0,0.0353386899,0,0.002471924,33,NA,NA,NA,5.3320493,10.593479,-1,-1,2025-04-07 17:07:00,2025-04-07 17:00:00,"2025-04-08",246,4,0,49,23.38054,844.1079
"84","1_1",36.64359,"1",2025-04-07 17:10:30,105.59136,79.6128,0.5041873,42.3312683,0.7539296,0,0.0353386899,0,0.002471924,55,NA,NA,NA,5.3320493,10.616259,-1,-1,2025-04-07 17:10:00,2025-04-07 17:00:00,"2025-04-08",249,4,0,49,23.44772,816.2733
"85","1_1",36.64359,"1",2025-04-07 17:13:30,103.38426,77.90934,0.493605,42.8248733,0.753606,0,0.0353386899,0,0.002471924,25,NA,NA,NA,5.3320493,10.634369,-1,-1,2025-04-07 17:13:00,2025-04-07 17:00:00,"2025-04-08",252,4,0,49,23.56104,923.8926
"86","1_1",36.64359,"1",2025-04-07 17:16:30,98.80056,73.9995,0.4712164,43.2960897,0.7490629,0,0.0353386899,0,0.002471924,135,NA,NA,NA,5.3320493,10.664229,-1,-1,2025-04-07 17:16:00,2025-04-07 17:00:00,"2025-04-08",255,4,0,49,23.47025,4512.806
"87","1_1",36.64359,"1",2025-04-07 17:19:30,96.92304,71.96676,0.461569,43.7576587,0.7429194,0,0.0353386899,0,0.002471924,57,NA,NA,NA,5.3418633,10.750399,-1,-1,2025-04-07 17:19:00,2025-04-07 17:00:00,"2025-04-08",258,4,0,49,23.37636,814.4663
"88","1_1",36.64359,"1",2025-04-07 17:22:30,105.30588,79.50612,0.5029443,44.260603,0.7534986,0,0.0353386899,0,0.002471924,19,NA,NA,NA,5.3432293,10.779039,-1,-1,2025-04-07 17:22:00,2025-04-07 17:00:00,"2025-04-08",261,4,0,49,23.43186,1167.116
"89","1_1",36.64359,"1",2025-04-07 17:25:30,117.53442,90.81372,0.563643,44.824246,0.7721717,0,0.0353386899,0,0.002471924,12,NA,NA,NA,5.3432293,10.799639,-1,-1,2025-04-07 17:25:00,2025-04-07 17:00:00,"2025-04-08",264,4,0,49,23.53738,856.4257
