"","subject.id","subject.mass","cage","Date.Time","vo2","vco2","ee","ee.acc","rer","feed","feed.acc","drink","drink.acc","xytot","xyamb","wheel","wheel.acc","pedmeter","allmeter","body.temp","C13","minute","hour","day","exp.minute","exp.hour","exp.day","enviro.light","enviro.temp","enviro.sound"
"11","1",30.83327,"1",2025-06-09 16:41:20,113.94546,87.54882,0.5458882,5.877938,0.7685896,0,0.02236938,0.00348561,0.01153564,430,NA,NA,NA,14.60443,18.27613,-1,-1,2025-06-09 16:41:00,2025-06-09 16:00:00,2025-06-09,30,0,0,33,23.30483,5448.981
"12","1",30.83327,"1",2025-06-09 16:44:20,108.126,83.29734,0.5182514,6.3961894,0.7705811,0.000772439999999999,0.02314182,0,0.01153564,409,NA,NA,NA,16.26363,20.32204,-1,-1,2025-06-09 16:44:00,2025-06-09 16:00:00,2025-06-09,33,0,0,33,23.2495,2273.826
"13","1",30.83327,"1",2025-06-09 16:47:20,104.57838,81.0984,0.5018383,6.8980277,0.7754145,0.00408393,0.02722575,0.0013427,0.01287834,395,NA,NA,NA,17.5504,21.93909,-1,-1,2025-06-09 16:47:00,2025-06-09 16:00:00,2025-06-09,36,0,0,33,23.35222,2207.269
"14","1",30.83327,"1",2025-06-09 16:50:20,104.47902,81.1761,0.5015326,7.3995603,0.777157,2.64500000000008e-05,0.0272522,9.16300000000005e-05,0.01296997,314,NA,NA,NA,19.09365,23.84933,-1,-1,2025-06-09 16:50:00,2025-06-09 16:00:00,2025-06-09,39,0,0,31.86111,23.44849,5557.138
"15","1",30.83327,"1",2025-06-09 16:53:20,110.94558,83.71146,0.5298215,7.9293818,0.7562984,0,0.0272522,0,0.01296997,311,NA,NA,NA,19.68481,24.8081,-1,-1,2025-06-09 16:53:00,2025-06-09 16:00:00,2025-06-09,42,0,0,29.73889,23.22067,2299.73
"16","1",30.83327,"1",2025-06-09 16:56:20,113.9736,84.42102,0.5425397,8.4719215,0.7419795,0,0.0272522,0,0.01296997,310,NA,NA,NA,20.48648,26.0186,-1,-1,2025-06-09 16:56:00,2025-06-09 16:00:00,2025-06-09,45,0,0,30.85,23.28075,2228.307
"17","1",30.83327,"1",2025-06-09 16:59:20,105.74076,79.90218,0.505096,8.9770175,0.7565197,0,0.0272522,0.00159938,0.01456935,399,NA,NA,NA,21.32697,27.27961,-1,-1,2025-06-09 16:59:00,2025-06-09 16:00:00,2025-06-09,48,0,0,31,23.39834,2727.38
"18","1",30.83327,"1",2025-06-09 17:02:20,99.35592,76.35036,0.4760052,9.4530227,0.768302,0,0.0272522,0.00014013,0.01470948,391,NA,NA,NA,22.4808,28.86725,-1,-1,2025-06-09 17:02:00,2025-06-09 17:00:00,2025-06-09,51,1,0,30.96111,23.37678,5175.75
"19","1",30.83327,"1",2025-06-09 17:05:20,97.221,75.0702,0.4661755,9.9191982,0.7722081,0,0.0272522,0,0.01470948,286,NA,NA,NA,23.26969,30.05422,-1,-1,2025-06-09 17:05:00,2025-06-09 17:00:00,2025-06-09,54,1,0,31,23.23557,2381.595
"20","1",30.83327,"1",2025-06-09 17:08:20,101.76348,77.89458,0.4872013,10.4063995,0.7659169,0,0.0272522,0,0.01470948,273,NA,NA,NA,23.713,30.84445,-1,-1,2025-06-09 17:08:00,2025-06-09 17:00:00,2025-06-09,57,1,0,31,23.32219,2281.768
"21","1",30.83327,"1",2025-06-09 17:11:20,105.75348,79.8837,0.5051258,10.9115253,0.7553632,0,0.0272522,0,0.01470948,334,NA,NA,NA,24.15365,31.64994,-1,-1,2025-06-09 17:11:00,2025-06-09 17:00:00,2025-06-09,60,1,0,30.99444,23.4494,3562.285
"22","1",30.83327,"1",2025-06-09 17:14:20,103.5879,77.23764,0.4936648,11.4051901,0.7453534,0.00118332,0.02843552,0,0.01470948,393,NA,NA,NA,25.22849,33.12989,-1,-1,2025-06-09 17:14:00,2025-06-09 17:00:00,2025-06-09,63,1,0,30.85556,23.26286,4221.913
"23","1",30.83327,"1",2025-06-09 17:17:20,95.0265,70.9359,0.4529546,11.8581447,0.746991,0.0078804,0.03631592,0,0.01470948,334,NA,NA,NA,25.95627,34.23641,-1,-1,2025-06-09 17:17:00,2025-06-09 17:00:00,2025-06-09,66,1,0,31,23.25648,2265.942
"24","1",30.83327,"1",2025-06-09 17:20:20,85.7571,64.7184,0.4095473,12.267692,0.7548221,0,0.03631592,0,0.01470948,345,NA,NA,NA,26.45473,35.0586,-1,-1,2025-06-09 17:20:00,2025-06-09 17:00:00,2025-06-09,69,1,0,30.94444,23.36608,2584.229
"25","1",30.83327,"1",2025-06-09 17:23:20,94.79508,70.40478,0.4514551,12.7191471,0.7439989,0.00112799,0.03744391,0,0.01470948,309,NA,NA,NA,27.66867,36.59421,-1,-1,2025-06-09 17:23:00,2025-06-09 17:00:00,2025-06-09,72,1,0,30.97222,23.43434,6159.422
"26","1",30.83327,"1",2025-06-09 17:26:20,108.09324,79.272,0.5136704,13.2328175,0.7331381,0.02045356,0.05789747,0,0.01470948,316,NA,NA,NA,28.16917,37.39351,-1,-1,2025-06-09 17:26:00,2025-06-09 17:00:00,2025-06-09,75,1,0,30.91111,23.22493,2335.983
"27","1",30.83327,"1",2025-06-09 17:29:20,115.6134,85.06146,0.5497104,13.7825279,0.7352423,0.00094031,0.05883778,0,0.01470948,376,NA,NA,NA,28.76766,38.35936,-1,-1,2025-06-09 17:29:00,2025-06-09 17:00:00,2025-06-09,78,1,0,31,23.2944,2282.474
"28","1",30.83327,"1",2025-06-09 17:32:20,114.32028,85.3557,0.5449395,14.3274674,0.7471493,0,0.05883778,0,0.01470948,332,NA,NA,NA,29.75935,39.759,-1,-1,2025-06-09 17:32:00,2025-06-09 17:00:00,2025-06-09,81,1,0,30.98889,23.41751,2315.123
"29","1",30.83327,"1",2025-06-09 17:35:20,105.99054,81.05598,0.5073565,14.8348239,0.7653974,0.000591359999999999,0.05942914,0,0.01470948,301,NA,NA,NA,30.10979,40.46048,-1,-1,2025-06-09 17:35:00,2025-06-09 17:00:00,2025-06-09,84,1,0,30.96111,23.3444,5260.316
"30","1",30.83327,"1",2025-06-09 17:38:20,97.11018,75.86388,0.4666167,15.3014406,0.7820551,0.00136176,0.0607909,0,0.01470948,325,NA,NA,NA,30.85529,41.56255,-1,-1,2025-06-09 17:38:00,2025-06-09 17:00:00,2025-06-09,87,1,0,30.96111,23.23774,2498.423
"31","1",30.83327,"1",2025-06-09 17:41:20,91.62366,72.27096,0.4410204,15.742461,0.788942,0,0.0607909,0.00069292,0.0154024,377,NA,NA,NA,32.51319,43.625,-1,-1,2025-06-09 17:41:00,2025-06-09 17:00:00,2025-06-09,90,1,0,31,23.33544,2642.406
"32","1",30.83327,"1",2025-06-09 17:44:20,92.6466,72.26154,0.4450414,16.1875024,0.7800193,0,0.0607909,0.00116866,0.01657106,237,NA,NA,NA,32.95575,44.34433,-1,-1,2025-06-09 17:44:00,2025-06-09 17:00:00,2025-06-09,93,1,0,30.91111,23.4555,5319.029
"33","1",30.83327,"1",2025-06-09 17:47:20,94.26156,72.39996,0.4515592,16.6390616,0.7681213,0.000555670000000001,0.06134657,0,0.01657106,408,NA,NA,NA,33.44365,45.10973,-1,-1,2025-06-09 17:47:00,2025-06-09 17:00:00,2025-06-09,96,1,0,30.97778,23.22545,2967.685
"34","1",30.83327,"1",2025-06-09 17:50:20,96.22008,72.83916,0.4597635,17.0988251,0.7570658,0.00234350999999999,0.06369008,0.00154738,0.01811844,218,NA,NA,NA,34.11595,46.11581,-1,-1,2025-06-09 17:50:00,2025-06-09 17:00:00,2025-06-09,99,1,0,31.00556,23.2673,2420.489
"35","1",30.83327,"1",2025-06-09 17:53:20,101.15172,76.0578,0.4827588,17.5815839,0.7519517,0,0.06369008,0.0202511,0.03836954,199,NA,NA,NA,34.12616,46.35354,-1,-1,2025-06-09 17:53:00,2025-06-09 17:00:00,2025-06-09,102,1,0,31,23.38466,2444.824
"36","1",30.83327,"1",2025-06-09 17:56:20,103.70772,78.04854,0.4950337,18.0766176,0.752677,0,0.06369008,0.00292067,0.04129021,116,NA,NA,NA,34.12616,46.47266,-1,-1,2025-06-09 17:56:00,2025-06-09 17:00:00,2025-06-09,105,1,0,30.98889,23.39451,5910.449
"37","1",30.83327,"1",2025-06-09 17:59:20,100.03506,75.94362,0.4782317,18.5548493,0.7593178,0,0.06369008,0,0.04129021,260,NA,NA,NA,34.12616,46.5574,-1,-1,2025-06-09 17:59:00,2025-06-09 17:00:00,2025-06-09,108,1,0,17.75556,23.22382,2980.069
"38","1",30.83327,"1",2025-06-09 18:02:20,110.4384,84.48006,0.5286728,19.0835221,0.7646437,0,0.06369008,0,0.04129021,396,NA,NA,NA,34.32647,47.03142,-1,-1,2025-06-09 18:02:00,2025-06-09 18:00:00,2025-06-09,111,2,0,0.1833333,23.30755,2469.461
"39","1",30.83327,"1",2025-06-09 18:05:20,128.06562,98.1207,0.613228,19.6967501,0.7660775,0,0.06369008,0.00310287,0.04439308,271,NA,NA,NA,35.26955,48.32545,-1,-1,2025-06-09 18:05:00,2025-06-09 18:00:00,2025-06-09,114,2,0,1.611111,23.43705,3492.177
"40","1",30.83327,"1",2025-06-09 18:08:20,122.49324,92.9628,0.5855627,20.2823128,0.7583374,0,0.06369008,0.00138321,0.04577629,112,NA,NA,NA,35.4918,48.71693,-1,-1,2025-06-09 18:08:00,2025-06-09 18:00:00,2025-06-09,117,2,0,3,23.34345,5715.167
"41","1",30.83327,"1",2025-06-09 18:11:20,110.44176,83.01474,0.5270652,20.809378,0.7517955,0,0.06369008,0,0.04577629,3,NA,NA,NA,35.4918,48.74129,-1,-1,2025-06-09 18:11:00,2025-06-09 18:00:00,2025-06-09,120,2,0,3,23.28806,2528.25
"42","1",30.83327,"1",2025-06-09 18:14:20,103.88454,78.35718,0.496072,21.30545,0.7543204,0,0.06369008,0,0.04577629,1,NA,NA,NA,35.4918,48.74208,-1,-1,2025-06-09 18:14:00,2025-06-09 18:00:00,2025-06-09,123,2,0,3,23.39167,4006.27
"43","1",30.83327,"1",2025-06-09 18:17:20,92.11602,70.04448,0.4404985,21.7459485,0.7610925,0,0.06369008,0,0.04577629,39,NA,NA,NA,35.49607,48.74781,-1,-1,2025-06-09 18:17:00,2025-06-09 18:00:00,2025-06-09,126,2,0,3,23.19869,4222.773
"44","1",30.83327,"1",2025-06-09 18:20:20,79.92066,61.43112,0.38291,22.1288585,0.7689708,0.00884046000000001,0.07253054,0.000585960000000003,0.04636225,410,NA,NA,NA,36.62677,50.06628,-1,-1,2025-06-09 18:20:00,2025-06-09 18:00:00,2025-06-09,129,2,0,3,23.19543,2312.404
"45","1",30.83327,"1",2025-06-09 18:23:20,87.77748,67.5588,0.420651,22.5495095,0.769998,0.02320304,0.09573358,0.00136722,0.04772947,257,NA,NA,NA,38.05734,51.83285,-1,-1,2025-06-09 18:23:00,2025-06-09 18:00:00,2025-06-09,132,2,0,3,23.29824,2447.613
"46","1",30.83327,"1",2025-06-09 18:26:20,101.39538,77.83044,0.4856796,23.0351891,0.7680701,0.00216475000000001,0.09789833,6.31999999999994e-05,0.04779267,351,NA,NA,NA,38.55048,52.58844,-1,-1,2025-06-09 18:26:00,2025-06-09 18:00:00,2025-06-09,135,2,0,3,23.32739,5710.073
"47","1",30.83327,"1",2025-06-09 18:29:20,110.39292,84.54072,0.5285606,23.5637497,0.765916,0.00054441999999999,0.09844275,0.00639191,0.05418458,351,NA,NA,NA,39.88206,54.30647,-1,-1,2025-06-09 18:29:00,2025-06-09 18:00:00,2025-06-09,138,2,0,2.977778,23.14211,2220.554
"48","1",30.83327,"1",2025-06-09 18:32:20,106.90626,81.98808,0.5119964,24.0757461,0.7670299,0.00392005000000001,0.1023628,4.51399999999991e-05,0.05422972,301,NA,NA,NA,40.89571,55.71754,-1,-1,2025-06-09 18:32:00,2025-06-09 18:00:00,2025-06-09,141,2,0,3,23.21933,2464.013
"49","1",30.83327,"1",2025-06-09 18:35:20,96.70434,74.43306,0.4634347,24.5391808,0.7698029,5.41000000000014e-05,0.1024169,0,0.05422972,267,NA,NA,NA,41.45399,56.59745,-1,-1,2025-06-09 18:35:00,2025-06-09 18:00:00,2025-06-09,144,2,0,2.122222,23.34237,2525.223
"50","1",30.83327,"1",2025-06-09 18:38:20,104.7447,80.2176,0.5015195,25.0407003,0.766252,0,0.1024169,0,0.05422972,393,NA,NA,NA,41.79525,57.29247,-1,-1,2025-06-09 18:38:00,2025-06-09 18:00:00,2025-06-09,147,2,0,3,23.24186,5294.115
"51","1",30.83327,"1",2025-06-09 18:41:20,115.16154,87.8787,0.5510455,25.5917458,0.7630669,0.0113049,0.1137218,0.000416559999999996,0.05464628,387,NA,NA,NA,43.26572,59.20227,-1,-1,2025-06-09 18:41:00,2025-06-09 18:00:00,2025-06-09,150,2,0,3,23.15615,2076.83
"52","1",30.83327,"1",2025-06-09 18:44:20,116.5086,89.15682,0.5577678,26.1495136,0.7651575,0.0390669,0.1527887,0.00086518,0.05551146,308,NA,NA,NA,44.79944,61.07681,-1,-1,2025-06-09 18:44:00,2025-06-09 18:00:00,2025-06-09,153,2,0,3.066667,23.24253,2744.683
"53","1",30.83327,"1",2025-06-09 18:47:20,115.97562,89.30046,0.5558261,26.7053397,0.7701547,0.0169501,0.1697388,0,0.05551146,321,NA,NA,NA,46.98668,63.60375,-1,-1,2025-06-09 18:47:00,2025-06-09 18:00:00,2025-06-09,156,2,0,3,23.37326,3685.874
"54","1",30.83327,"1",2025-06-09 18:50:20,113.23908,87.65226,0.5432186,27.2485583,0.7741746,0,0.1697388,0.00513712,0.06064858,299,NA,NA,NA,47.91941,64.85139,-1,-1,2025-06-09 18:50:00,2025-06-09 18:00:00,2025-06-09,159,2,0,3,23.19712,4447.859
"55","1",30.83327,"1",2025-06-09 18:53:20,103.1742,79.02582,0.4940121,27.7425704,0.7651616,0,0.1697388,0.00719197999999999,0.06784056,371,NA,NA,NA,48.90657,66.22497,-1,-1,2025-06-09 18:53:00,2025-06-09 18:00:00,2025-06-09,162,2,0,3,23.16698,2368.042
"56","1",30.83327,"1",2025-06-09 18:56:20,96.9915,73.21464,0.4632188,28.2057892,0.7548625,0,0.1697388,0,0.06784056,367,NA,NA,NA,49.96595,67.75353,-1,-1,2025-06-09 18:56:00,2025-06-09 18:00:00,2025-06-09,165,2,0,3,23.26454,2311.518
"57","1",30.83327,"1",2025-06-09 18:59:20,103.12338,77.60064,0.4922356,28.6980248,0.7522759,0,0.1697388,0,0.06784056,305,NA,NA,NA,51.02393,69.15482,-1,-1,2025-06-09 18:59:00,2025-06-09 18:00:00,2025-06-09,168,2,0,2.983333,23.37512,5405.399
"58","1",30.83327,"1",2025-06-09 19:02:20,98.10834,74.50572,0.4690483,29.1670731,0.7604459,0,0.1697388,0,0.06784056,156,NA,NA,NA,51.59853,69.97413,-1,-1,2025-06-09 19:02:00,2025-06-09 19:00:00,2025-06-09,171,3,0,3,23.13814,2096.426
"59","1",30.83327,"1",2025-06-09 19:05:20,86.40258,66.85626,0.4144555,29.5815286,0.7741869,0.0109813,0.1807201,0.000161640000000005,0.0680022,327,NA,NA,NA,52.08941,70.81917,-1,-1,2025-06-09 19:05:00,2025-06-09 19:00:00,2025-06-09,174,3,0,1.916667,23.19774,2095.19
"60","1",30.83327,"1",2025-06-09 19:08:20,92.53734,71.90862,0.4442207,30.0257493,0.7771536,0.0119678,0.1926879,0.0035671,0.0715693,353,NA,NA,NA,53.09447,72.19028,-1,-1,2025-06-09 19:08:00,2025-06-09 19:00:00,2025-06-09,177,3,0,0,23.32035,2044.737
"61","1",30.83327,"1",2025-06-09 19:11:20,100.4298,77.5602,0.4815755,30.5073248,0.7724612,0.0119716,0.2046595,0.000238779999999994,0.07180808,266,NA,NA,NA,54.26011,73.68926,-1,-1,2025-06-09 19:11:00,2025-06-09 19:00:00,2025-06-09,180,3,0,0,23.44446,5478.31
"62","1",30.83327,"1",2025-06-09 19:14:20,98.85942,75.32448,0.4729139,30.9802387,0.7618871,0.0219637,0.2266232,0.00466989000000001,0.07647797,302,NA,NA,NA,54.85662,74.58826,-1,-1,2025-06-09 19:14:00,2025-06-09 19:00:00,2025-06-09,183,3,0,0,23.2459,2575.273
"63","1",30.83327,"1",2025-06-09 19:17:20,99.72156,75.0297,0.4759855,31.4562242,0.7524065,0.000262399999999996,0.2268856,0.02021894,0.09669691,326,NA,NA,NA,55.64492,75.73607,-1,-1,2025-06-09 19:17:00,2025-06-09 19:00:00,2025-06-09,186,3,0,0,23.30028,2116.866
"64","1",30.83327,"1",2025-06-09 19:20:20,103.26036,77.62314,0.4928003,31.9490245,0.7512477,0.00104980000000002,0.2279354,0.01838519,0.1150821,267,NA,NA,NA,56.45817,76.90969,-1,-1,2025-06-09 19:20:00,2025-06-09 19:00:00,2025-06-09,189,3,0,0,23.38143,5938.246
"65","1",30.83327,"1",2025-06-09 19:23:20,105.58008,82.1454,0.506944,32.4559685,0.7775954,0.0057682,0.2337036,0,0.1150821,283,NA,NA,NA,57.09269,77.78371,-1,-1,2025-06-09 19:23:00,2025-06-09 19:00:00,2025-06-09,192,3,0,0,23.14934,2033.436
"66","1",30.83327,"1",2025-06-09 19:26:20,106.58862,85.47042,0.5145961,32.9705646,0.8019989,0.0108587,0.2445623,0.000759599999999999,0.1158417,348,NA,NA,NA,59.06956,80.07062,-1,-1,2025-06-09 19:26:00,2025-06-09 19:00:00,2025-06-09,195,3,0,0,23.21147,2136.625
"67","1",30.83327,"1",2025-06-09 19:29:20,106.15602,85.33614,0.5127427,33.4833073,0.8036304,0.00452169999999999,0.249084,0.00858279999999999,0.1244245,419,NA,NA,NA,60.81767,82.17771,-1,-1,2025-06-09 19:29:00,2025-06-09 19:00:00,2025-06-09,198,3,0,0.04444445,23.32815,2049.881
"68","1",30.83327,"1",2025-06-09 19:32:20,113.22222,88.16796,0.5437226,34.0270299,0.7810555,0.000390599999999991,0.2494746,0.0792831,0.2037076,354,NA,NA,NA,62.28778,84.04166,-1,-1,2025-06-09 19:32:00,2025-06-09 19:00:00,2025-06-09,201,3,0,2.833333,23.26936,5735.776
"69","1",30.83327,"1",2025-06-09 19:35:20,123.58074,92.12994,0.5889275,34.6159574,0.7462757,0.00351560000000001,0.2529902,0.00945810000000002,0.2131657,315,NA,NA,NA,63.45953,85.53329,-1,-1,2025-06-09 19:35:00,2025-06-09 19:00:00,2025-06-09,204,3,0,3,23.15709,2079.922
"70","1",30.83327,"1",2025-06-09 19:38:20,119.463,88.16358,0.5683126,35.18427,0.7375637,0.0146859,0.2676761,0.000920799999999999,0.2140865,237,NA,NA,NA,63.99018,86.34885,-1,-1,2025-06-09 19:38:00,2025-06-09 19:00:00,2025-06-09,207,3,0,3,23.24354,2219.487
"71","1",30.83327,"1",2025-06-09 19:41:20,111.38052,82.99104,0.5307388,35.7150088,0.7452912,0.0366437,0.3043198,0.000635499999999983,0.214722,341,NA,NA,NA,64.77425,87.49656,-1,-1,2025-06-09 19:41:00,2025-06-09 19:00:00,2025-06-09,210,3,0,3,23.37885,3758.601
"72","1",30.83327,"1",2025-06-09 19:44:20,106.16178,81.00114,0.5079709,36.2229797,0.7633756,0,0.3043198,0,0.214722,303,NA,NA,NA,66.12071,89.17189,-1,-1,2025-06-09 19:44:00,2025-06-09 19:00:00,2025-06-09,213,3,0,3,23.18228,3961.085
"73","1",30.83327,"1",2025-06-09 19:47:20,106.44984,82.15674,0.5103841,36.7333638,0.7716484,0,0.3043198,0,0.214722,164,NA,NA,NA,66.65418,89.96332,-1,-1,2025-06-09 19:47:00,2025-06-09 19:00:00,2025-06-09,216,3,0,3,23.18373,2101.721
"74","1",30.83327,"1",2025-06-09 19:50:20,109.53984,84.65202,0.5253218,37.2586856,0.7728335,0,0.3043198,0.00210560000000001,0.2168276,321,NA,NA,NA,67.06876,90.65584,-1,-1,2025-06-09 19:50:00,2025-06-09 19:00:00,2025-06-09,219,3,0,3,23.28655,2048.405
"75","1",30.83327,"1",2025-06-09 19:53:20,103.46172,81.5475,0.497934,37.7566196,0.7890393,0,0.3043198,0.000702299999999989,0.2175299,304,NA,NA,NA,67.64669,91.51589,-1,-1,2025-06-09 19:53:00,2025-06-09 19:00:00,2025-06-09,222,3,0,3,23.36562,5871.789
"76","1",30.83327,"1",2025-06-09 19:56:20,100.84746,80.58036,0.4865617,38.2431813,0.7993475,0.013674,0.3179938,0.0013445,0.2188744,296,NA,NA,NA,68.66927,92.90346,-1,-1,2025-06-09 19:56:00,2025-06-09 19:00:00,2025-06-09,225,3,0,2.983333,23.1419,1962.653
"77","1",30.83327,"1",2025-06-09 19:59:20,110.76438,87.2916,0.5330669,38.7762482,0.7885914,0.0678674,0.3858612,5.89000000000006e-05,0.2189333,356,NA,NA,NA,69.81055,94.38428,-1,-1,2025-06-09 19:59:00,2025-06-09 19:00:00,2025-06-09,228,3,0,2.916667,23.20662,2049.621
"78","1",30.83327,"1",2025-06-09 20:02:20,108.41916,84.76014,0.5210246,39.2972728,0.7815516,0.00580239999999999,0.3916636,0,0.2189333,352,NA,NA,NA,71.12947,96.0482,-1,-1,2025-06-09 20:02:00,2025-06-09 20:00:00,2025-06-09,231,4,0,0,23.32146,2051.947
"79","1",30.83327,"1",2025-06-09 20:05:20,96.20208,75.19458,0.4622977,39.7595705,0.7816083,0.000863700000000023,0.3925273,0,0.2189333,345,NA,NA,NA,72.16566,97.34997,-1,-1,2025-06-09 20:05:00,2025-06-09 20:00:00,2025-06-09,234,4,0,0,23.29741,6010.729
"80","1",30.83327,"1",2025-06-09 20:08:20,94.60194,74.33166,0.4550372,40.2146077,0.7860101,0.00178209999999995,0.3943094,0.00242300000000001,0.2213563,363,NA,NA,NA,74.38585,99.88892,-1,-1,2025-06-09 20:08:00,2025-06-09 20:00:00,2025-06-09,237,4,0,0,23.14925,2245.999
"81","1",30.83327,"1",2025-06-09 20:11:20,100.43856,80.18274,0.4845105,40.6991182,0.7977108,6.80000000000125e-05,0.3943774,0.000659199999999999,0.2220155,368,NA,NA,NA,75.58101,101.4455,-1,-1,2025-06-09 20:11:00,2025-06-09 20:00:00,2025-06-09,240,4,0,0,23.22475,2041.566
"82","1",30.83327,"1",2025-06-09 20:14:20,111.75288,91.53222,0.5416527,41.2407709,0.8184144,0,0.3943774,0,0.2220155,463,NA,NA,NA,78.74258,104.8974,-1,-1,2025-06-09 20:14:00,2025-06-09 20:00:00,2025-06-09,243,4,0,0,23.35306,2073.175
"83","1",30.83327,"1",2025-06-09 20:17:20,111.48402,90.89496,0.5398882,41.7806591,0.8145435,0.000478299999999987,0.3948557,0.00293940000000001,0.2249549,350,NA,NA,NA,81.10245,107.5398,-1,-1,2025-06-09 20:17:00,2025-06-09 20:00:00,2025-06-09,246,4,0,0,23.23718,5330.213
"84","1",30.83327,"1",2025-06-09 20:20:20,101.13426,80.23164,0.4873064,42.2679655,0.7931038,0.00141380000000002,0.3962695,0.00243199999999999,0.2273869,427,NA,NA,NA,82.56318,109.3528,-1,-1,2025-06-09 20:20:00,2025-06-09 20:00:00,2025-06-09,249,4,0,0,23.15898,2235.62
"85","1",30.83327,"1",2025-06-09 20:23:20,93.50388,74.1252,0.4504811,42.7184466,0.7933422,0,0.3962695,0,0.2273869,277,NA,NA,NA,84.68712,111.8067,-1,-1,2025-06-09 20:23:00,2025-06-09 20:00:00,2025-06-09,252,4,0,0,23.25123,2063.313
"86","1",30.83327,"1",2025-06-09 20:26:20,91.51398,72.78996,0.4411623,43.1596089,0.7956051,0,0.3962695,0,0.2273869,374,NA,NA,NA,85.41419,112.871,-1,-1,2025-06-09 20:26:00,2025-06-09 20:00:00,2025-06-09,255,4,0,0,23.38527,3884.969
"87","1",30.83327,"1",2025-06-09 20:29:20,97.97154,77.02908,0.4713,43.6309089,0.786509,0,0.3962695,0.035978,0.2633649,302,NA,NA,NA,86.61533,114.393,-1,-1,2025-06-09 20:29:00,2025-06-09 20:00:00,2025-06-09,258,4,0,0,23.17697,4823.619
"88","1",30.83327,"1",2025-06-09 20:32:20,106.45806,83.62254,0.5120377,44.1429466,0.7850538,0.00261280000000003,0.3988823,0.00763169999999996,0.2709966,426,NA,NA,NA,88.45979,116.5271,-1,-1,2025-06-09 20:32:00,2025-06-09 20:00:00,2025-06-09,261,4,0,0,23.18098,2235.128
